RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
1,1,things that are brown,1467923566.81,Y,0.603332042694,1,wood bucket.jpg,1
1,1,things that are brown,1467923568.82,Y,1.5777220726,0,cape.jpg,0
1,1,things that are brown,1467923570.84,Y,0.636445045471,1,arm chair 12.jpg,1
1,1,things that are brown,1467923572.85,Y,0.634326934814,1,duck wicker basket.jpg,1
1,1,things that are brown,1467923574.88,NA,2.01985812187,1,snake 37.jpg,0
1,1,things that are brown,1467923576.9,NA,2.03329586983,1,blackberries.jpg,0
1,1,things that are brown,1467923578.93,NA,2.02813386917,1,970801_1380_1039_oslp.jpg,0
1,1,things that are brown,1467923580.96,Y,0.656416893005,1,shoe shaper 1.jpg,1
1,1,things that are brown,1467923582.96,NA,2.01266503334,1,970801_1011_1115_oslp.jpg,0
1,1,things that are brown,1467923584.98,NA,2.00004005432,1,cabbage.jpg,0
1,1,things that are brown,1467923586.98,Y,0.919398069382,1,long horn cow.jpg,1
1,1,things that are brown,1467923589.01,NA,2.01816701889,1,car.jpg,0
1,2,clothes,1467923593.35,NA,2.00808095932,0,970801_0441_1013_oslp.jpg,1
1,2,clothes,1467923595.36,Y,0.0931749343872,0,970801_0058_1034_oslp.jpg,0
1,2,clothes,1467923597.39,NA,2.01356911659,1,accordion.jpg,0
1,2,clothes,1467923599.4,Y,0.788650989532,0,Russian dolls 1.jpg,0
1,2,clothes,1467923601.43,NA,2.02325415611,1,peanut shell.jpg,0
1,2,clothes,1467923603.45,NA,2.02786898613,1,double bed.jpg,0
1,2,clothes,1467923605.48,Y,0.692456007004,1,000426_3788_1029_oslp.jpg,1
1,2,clothes,1467923607.49,Y,0.712624073029,1,menShorts.jpg,1
1,2,clothes,1467923609.52,NA,2.01625204086,1,970801_2621_1114_oslp.jpg,0
1,2,clothes,1467923611.54,NA,2.01335597038,1,coins.jpg,0
1,2,clothes,1467923613.55,NA,2.03250288963,1,toothbrush 9.jpg,0
1,2,clothes,1467923615.58,Y,1.15782785416,1,970801_1642_1101_oslp.jpg,1
1,1,things that are red,1467923620.05,NA,2.01208496094,0,000802_c169_0004_cslp.jpg,1
1,1,things that are red,1467923622.06,NA,2.03009390831,1,banana.jpg,0
1,1,things that are red,1467923624.09,Y,0.564784049988,1,970801_1512_1011_oslp.jpg,1
1,1,things that are red,1467923626.1,NA,2.02211999893,1,jeans.jpg,0
1,1,things that are red,1467923628.12,NA,2.01852989197,1,green beans.jpg,0
1,1,things that are red,1467923630.14,NA,2.01249790192,1,fireplace.jpg,0
1,1,things that are red,1467923632.15,NA,2.0035610199,0,no entry 5.jpg,1
1,1,things that are red,1467923634.15,NA,2.01512312889,1,coffee maker.jpg,0
1,1,things that are red,1467923636.17,NA,2.00097608566,1,cantaloupe.jpg,0
1,1,things that are red,1467923638.17,NA,2.00383710861,1,jetski.jpg,0
1,1,things that are red,1467923640.17,NA,2.0304479599,1,cheeseknife.jpg,0
1,1,things that are red,1467923642.2,NA,2.01099514961,0,970801_4353_1055_oslp.jpg,1
1,2,objects found in the laundry room,1467923646.51,NA,2.01207995415,0,iron.jpg,1
1,2,objects found in the laundry room,1467923648.52,NA,2.00289702415,1,suv.jpg,0
1,2,objects found in the laundry room,1467923650.52,NA,2.00016999245,0,laundry-detergent-powder-vs-liquid-1.jpg,1
1,2,objects found in the laundry room,1467923652.52,Y,0.898860931396,1,010306_0686_0951_lslp.jpg,1
1,2,objects found in the laundry room,1467923654.53,Y,0.72874212265,1,ironing board.jpg,1
1,2,objects found in the laundry room,1467923656.55,NA,2.0179040432,1,handbell.jpg,0
1,2,objects found in the laundry room,1467923658.57,NA,2.00732302666,1,mango.jpg,0
1,2,objects found in the laundry room,1467923660.58,NA,2.03241014481,1,970801_2038_1048_oslp.jpg,0
1,2,objects found in the laundry room,1467923662.61,Y,0.888247013092,1,drying rack.jpg,1
1,2,objects found in the laundry room,1467923664.61,NA,2.01173901558,1,sandals.jpg,0
1,2,objects found in the laundry room,1467923666.62,NA,2.00496912003,1,000802_c141_0002_cslp.jpg,0
1,2,objects found in the laundry room,1467923668.63,NA,2.03028583527,1,deep fryer.jpg,0
1,1,things that are green,1467923687.19,NA,2.00325107574,1,hunter.jpg,0
1,1,things that are green,1467923689.2,NA,2.01483988762,0,970801_0075_1035_oslp.jpg,1
1,1,things that are green,1467923691.21,N,0.0576090812683,1,970801_2943_1054_oslpr.jpg,0
1,1,things that are green,1467923693.22,Y,0.473420858383,1,970801_0074_1033_oslp.jpg,1
1,1,things that are green,1467923695.25,NA,2.01982712746,1,swan.jpg,0
1,1,things that are green,1467923697.27,Y,0.51514005661,1,001123_0568_0026_nslp.jpg,1
1,1,things that are green,1467923699.27,NA,2.02126598358,1,whale.jpg,0
1,1,things that are green,1467923701.3,NA,2.00532603264,1,970801_1642_1099_oslp.jpg,0
1,1,things that are green,1467923703.3,Y,1.88265800476,1,000802_c294_0052_cslp.jpg,1
1,1,things that are green,1467923705.32,NA,2.00680303574,1,scientist.jpg,0
1,1,things that are green,1467923707.33,NA,2.01909089088,1,sweatshirt.jpg,0
1,1,things that are green,1467923709.35,NA,2.01039004326,1,penguin.jpg,0
1,2,objects that hold water,1467923713.97,NA,2.02677822113,0,970801_1940_1042_oslp.jpg,1
1,2,objects that hold water,1467923716,NA,2.02639913559,1,bow tie.jpg,0
1,2,objects that hold water,1467923718.02,Y,1.1582930088,1,000413_4107_1048_oslp.jpg,1
1,2,objects that hold water,1467923720.02,NA,2.01826786995,1,bread maker.jpg,0
1,2,objects that hold water,1467923722.04,NA,2.01276111603,1,toaster.jpg,0
1,2,objects that hold water,1467923724.06,Y,1.92122197151,0,000802_c141_0038_cslp.jpg,0
1,2,objects that hold water,1467923726.08,Y,0.774666070938,1,watering can 2.jpg,1
1,2,objects that hold water,1467923728.1,NA,2.0284371376,1,bedroom.jpg,0
1,2,objects that hold water,1467923730.13,NA,2.00351715088,0,hot water bottle 1.jpg,1
1,2,objects that hold water,1467923732.13,Y,1.54084396362,1,water jug 4.jpg,1
1,2,objects that hold water,1467923734.15,Y,1.9058740139,0,socket wrench.jpg,0
1,2,objects that hold water,1467923736.16,NA,2.01214885712,1,bicycle.jpg,0
1,2,farm animals,1467923740.58,Y,1.74590706825,0,snake 31.jpg,0
1,2,farm animals,1467923742.59,NA,2.01209115982,1,carrots.jpg,0
1,2,farm animals,1467923744.6,NA,2.02673792839,1,T.jpg,0
1,2,farm animals,1467923746.63,Y,0.928534984589,1,970801_0383_1049_oslp.jpg,1
1,2,farm animals,1467923748.64,NA,2.00869202614,0,970801_0104_1016_oslps.jpg,1
1,2,farm animals,1467923750.65,Y,0.323688030243,0,shark.jpg,0
1,2,farm animals,1467923752.66,NA,2.02033805847,0,970801_3340_1041_oslp.jpg,1
1,2,farm animals,1467923754.68,Y,0.760843992233,1,700cow.jpg,1
1,2,farm animals,1467923756.69,NA,2.02567696571,1,piano.jpg,0
1,2,farm animals,1467923758.72,NA,2.01237177849,1,eagle.jpg,0
1,2,farm animals,1467923760.73,NA,2.00365304947,1,saucer.jpg,0
1,2,farm animals,1467923762.74,NA,2.01942300797,1,lizard 108.jpg,0
1,1,things that are soft,1467923767.32,NA,2.02107906342,1,refrigerator.jpg,0
1,1,things that are soft,1467923769.34,NA,2.03228402138,1,arch.jpg,0
1,1,things that are soft,1467923771.37,NA,2.01599502563,1,motorcycle.jpg,0
1,1,things that are soft,1467923773.39,Y,1.55821609497,0,snake.jpg,0
1,1,things that are soft,1467923775.39,Y,0.704004049301,1,stuffed animal 25.jpg,1
1,1,things that are soft,1467923777.4,NA,2.01935100555,1,teacher.jpg,0
1,1,things that are soft,1467923779.42,Y,0.654984951019,1,tabby cat lying down.jpg,1
1,1,things that are soft,1467923781.42,NA,2.01331782341,1,sedan.jpg,0
1,1,things that are soft,1467923783.44,NA,2.01268386841,1,turtle.jpg,0
1,1,things that are soft,1467923785.45,Y,1.25524616241,1,candy-floss-flavourart-5827-p.jpg,1
1,1,things that are soft,1467923787.48,Y,0.835688114166,1,tumblr_llfth2iV6F1qfh5vvo1_500.jpg,1
1,1,things that are soft,1467923789.5,NA,2.02613210678,1,thumbtack.jpg,0
1,2,musical instruments,1467923808.11,NA,2.01091885567,1,bikini.jpg,0
1,2,musical instruments,1467923810.13,NA,2.03042197227,1,belt.jpg,0
1,2,musical instruments,1467923812.16,NA,2.00438594818,0,970801_0116_1041_oslp.jpg,1
1,2,musical instruments,1467923814.16,Y,0.219732999802,0,sailor.jpg,0
1,2,musical instruments,1467923816.16,Y,0.699470996857,1,970801_0089_1008_oslp.jpg,1
1,2,musical instruments,1467923818.17,Y,0.636073112488,1,sitar.jpg,1
1,2,musical instruments,1467923820.2,Y,0.565273046494,0,teaspoon.jpg,0
1,2,musical instruments,1467923822.21,NA,2.01802492142,1,apron.jpg,0
1,2,musical instruments,1467923824.23,NA,2.02332496643,1,baker.jpg,0
1,2,musical instruments,1467923826.25,NA,2.01469802856,0,vibraphone.jpg,1
1,2,musical instruments,1467923828.27,NA,2.01316308975,0,970801_4031_1107_oslp.jpg,1
1,2,musical instruments,1467923830.28,NA,2.01698207855,1,pumpkin.jpg,0
1,1,things that are very large,1467923834.87,NA,2.02341604233,1,eye.jpg,0
1,1,things that are very large,1467923836.89,NA,2.00805401802,0,FullMoon2010.jpg,1
1,1,things that are very large,1467923838.9,NA,2.00396704674,0,mountain.jpg,1
1,1,things that are very large,1467923840.9,NA,2.00055289268,1,eraser.jpg,0
1,1,things that are very large,1467923842.9,NA,2.03243207932,0,giraffe 7.jpg,1
1,1,things that are very large,1467923844.93,NA,2.01163005829,1,kitten.jpg,0
1,1,things that are very large,1467923846.95,NA,2.003510952,1,pliers.jpg,0
1,1,things that are very large,1467923848.95,Y,0.430312871933,1,image.jpg,1
1,1,things that are very large,1467923850.96,NA,2.01616001129,1,kiwi fruit.jpg,0
1,1,things that are very large,1467923852.98,NA,2.00222206116,1,cherries.jpg,0
1,1,things that are very large,1467923854.98,NA,2.00584602356,0,dinosaur.jpg,1
1,1,things that are very large,1467923856.99,NA,2.0074160099,1,funny small things 5276.jpg,0
1,2,birds,1467923861.26,Y,1.40051913261,1,970801_3007_1007_oslp.jpg,1
1,2,birds,1467923863.27,NA,2.01672196388,1,sneakers.jpg,0
1,2,birds,1467923865.28,NA,2.01718211174,1,Basketball.jpg,0
1,2,birds,1467923867.3,Y,0.656592130661,1,970801_0382_1085_oslp.jpg,1
1,2,birds,1467923869.31,Y,1.00201106071,1,970801_0383_1011_oslp.jpg,1
1,2,birds,1467923871.32,NA,2.01122903824,0,970801_0383_1014_oslp.jpg,1
1,2,birds,1467923873.33,NA,2.00557780266,1,plastic fly.jpg,0
1,2,birds,1467923875.34,NA,2.02903485298,1,Christmas pillow 4.jpg,0
1,2,birds,1467923877.37,NA,2.0016450882,1,grasshopper.jpg,0
1,2,birds,1467923879.37,NA,2.00320100784,1,jet plane.jpg,0
1,2,birds,1467923881.37,NA,2.00846600533,0,970801_3340_1110_oslp.jpg,1
1,2,birds,1467923883.38,NA,2.01812291145,1,tarantula legs.jpg,0
