RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
1,1,things that are orange,1466715052.13,Y,0.926667928696,1,970801_2943_1064_oslp.jpg,1
1,1,things that are orange,1466715054.14,NA,2.01217389107,1,970801_1224_1052_oslp.jpg,0
1,1,things that are orange,1466715056.15,NA,2.03039813042,1,koala.jpg,0
1,1,things that are orange,1466715058.18,Y,0.589525938034,1,970801_0387_1071_oslp.jpg,1
1,1,things that are orange,1466715060.19,NA,2.01216292381,1,coconut.jpg,0
1,1,things that are orange,1466715062.2,NA,2.02939414978,1,guitar.jpg,0
1,1,things that are orange,1466715064.23,Y,0.788350105286,1,000204_4332_1036_oslp.jpg,1
1,1,things that are orange,1466715066.24,NA,2.01358890533,1,bread knife.jpg,0
1,1,things that are orange,1466715068.25,Y,0.554006099701,1,970801_0147_1058_oslp.jpg,1
1,2,insects,1466715073.08,NA,2.01950407028,0,970801_0959_1113_oslpj.jpg,1
1,2,insects,1466715075.1,NA,2.02999901772,1,window.jpg,0
1,2,insects,1466715077.13,NA,2.00303506851,1,shirt.jpg,0
1,2,insects,1466715079.13,NA,2.00752997398,1,gorilla.jpg,0
1,2,insects,1466715081.14,NA,2.00766897202,1,oven.jpg,0
1,2,insects,1466715083.15,NA,2.01808404922,1,police officer.jpg,0
1,2,insects,1466715085.17,Y,0.560524940491,1,970801_0960_1058_oslp.jpg,1
1,2,insects,1466715087.18,Y,0.702178001404,1,970801_0397_1016_oslp.jpg,1
1,2,insects,1466715089.2,NA,2.02284216881,1,turkey.jpg,0
1,2,insects,1466715091.22,NA,2.03121304512,1,pineapple.jpg,0
1,2,insects,1466715093.25,Y,0.693228006363,1,970801_0397_1039_oslp.jpg,1
1,2,insects,1466715095.26,Y,0.931771993637,1,970801_0959_1051_oslp.jpg,1
1,1,things that are yellow,1466715113.6,NA,2.01334619522,1,970801_0382_1050_oslp.jpg,0
1,1,things that are yellow,1466715115.61,Y,0.523533821106,1,000802_c757_0095_cslp.jpg,1
1,1,things that are yellow,1466715117.62,NA,2.01293992996,1,mittens copy.jpg,0
1,1,things that are yellow,1466715119.63,Y,0.652960062027,1,970801_0317_1052_oslp.jpg,1
1,1,things that are yellow,1466715121.66,NA,2.00200104713,1,boxer.jpg,0
1,1,things that are yellow,1466715123.67,Y,0.526583194733,1,970801_4226_2096_oslp.jpg,1
1,1,things that are yellow,1466715125.68,NA,2.02804899216,1,tshirt.jpg,0
1,1,things that are yellow,1466715127.71,NA,2.00489997864,1,970801_0109_1019_oslp.jpg,0
1,1,things that are yellow,1466715129.71,Y,0.584267139435,1,970801_0181_1079_oslp.jpg,1
1,1,things that are yellow,1466715131.72,NA,2.00612688065,1,sweater.jpg,0
1,1,things that are yellow,1466715133.72,Y,0.629352092743,1,970801_1410_1006_oslp.jpg,1
1,1,things that are yellow,1466715135.73,NA,2.02301883698,1,ladle.jpg,0
1,2,musical instruments,1466715140.27,NA,2.00697398186,1,baker.jpg,0
1,2,musical instruments,1466715142.27,Y,1.23164200783,1,wooden flute 1.jpg,1
1,2,musical instruments,1466715144.28,NA,2.02108216286,1,deer.jpg,0
1,2,musical instruments,1466715146.3,NA,2.00898194313,1,belt.jpg,0
1,2,musical instruments,1466715148.31,NA,2.01376795769,1,710-1560_PI_TPS2127122.jpg,0
1,2,musical instruments,1466715150.33,Y,0.864923000336,1,970801_0089_1101_oslp.jpg,1
1,2,musical instruments,1466715152.34,NA,2.02685189247,1,cowboy.jpg,0
1,2,musical instruments,1466715154.37,Y,0.797479152679,1,cornet.jpg,1
1,2,musical instruments,1466715156.37,NA,2.02822995186,1,sailor.jpg,0
1,2,musical instruments,1466715158.4,Y,0.730901956558,0,lion.jpg,0
1,2,musical instruments,1466715160.42,Y,0.765910863876,1,970801_4031_1107_oslp.jpg,1
1,2,musical instruments,1466715162.43,NA,2.02022600174,1,pumpkin.jpg,0
1,2,animals that live in water,1466715166.79,NA,2.00620293617,1,saxophone.jpg,0
1,2,animals that live in water,1466715168.79,NA,2.02010393143,1,iguana003.jpg,0
1,2,animals that live in water,1466715170.81,NA,2.00009608269,1,bed.jpg,0
1,2,animals that live in water,1466715172.81,NA,2.02930092812,1,winter-1122021_960_720.jpg,0
1,2,animals that live in water,1466715174.84,NA,2.00530099869,1,decorative pillow.jpg,0
1,2,animals that live in water,1466715176.85,NA,2.01760220528,1,pinecone.jpg,0
1,2,animals that live in water,1466715178.87,Y,0.627979040146,1,000802_c141_0035_cslp.jpg,1
1,2,animals that live in water,1466715180.88,Y,0.905594825745,1,maine-lobster.jpg,1
1,2,animals that live in water,1466715182.9,Y,0.666051864624,1,000802_c141_0000_cslp.jpg,1
1,2,animals that live in water,1466715184.93,NA,2.01669597626,1,door.jpg,0
1,2,animals that live in water,1466715186.94,Y,0.723776817322,1,bottlenose-massimo-demma.jpg,1
1,2,animals that live in water,1466715188.95,NA,2.01815795898,1,ukulele.jpg,0
1,1,things that are white,1466715193.55,NA,2.02821397781,1,piccolo.jpg,0
1,1,things that are white,1466715195.57,Y,0.850068092346,0,pickup truck.jpg,0
1,1,things that are white,1466715197.61,NA,2.00785708427,1,raincoat.jpg,0
1,1,things that are white,1466715199.61,Y,0.595561981201,1,cube truck.jpg,1
1,1,things that are white,1466715201.63,NA,2.02256894112,1,sauce pot.jpg,0
1,1,things that are white,1466715203.65,NA,2.0138258934,1,scuba diver.jpg,0
1,1,things that are white,1466715205.66,Y,0.758204936981,1,970801_2502_1052_oslp.jpg,1
1,1,things that are white,1466715207.67,NA,2.01517009735,1,peaches.jpg,0
1,1,things that are white,1466715209.68,Y,0.627726078033,1,white spring.jpg,1
1,1,things that are white,1466715211.7,NA,2.01384711266,1,sportcoat.jpg,0
1,1,things that are white,1466715213.71,NA,2.01639699936,1,lute.jpg,0
1,1,things that are white,1466715215.73,Y,0.666519880295,1,nurse 88.jpg,1
2,1,long thin objects,1466715297.78,Y,1.14409399033,1,asparagus spears.jpg,1
2,1,long thin objects,1466715299.8,Y,0.703320026398,1,paintbrush 1.jpg,1
2,1,long thin objects,1466715301.82,NA,2.01921319962,1,coat.jpg,0
2,1,long thin objects,1466715303.84,NA,2.01017999649,1,cups.jpg,0
2,1,long thin objects,1466715305.85,NA,2.0072388649,1,pipe.jpg,0
2,1,long thin objects,1466715307.86,NA,2.01555013657,1,chair.jpg,0
2,1,long thin objects,1466715309.87,Y,0.528872966766,1,long screw 2.jpg,1
2,1,long thin objects,1466715311.89,Y,0.902765989304,1,cigar 2.jpg,1
2,1,long thin objects,1466715313.91,NA,2.01247596741,1,Black_Stapler.jpg,0
