RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
1,1,things with doors,1473265376.51,NA,2.01366901398,1,overalls.jpg,0
1,1,things with doors,1473265378.53,NA,2.00104689598,1,frog.jpg,0
1,1,things with doors,1473265380.53,NA,2.03231215477,1,snowblower.jpg,0
1,1,things with doors,1473265382.56,Y,0.687711954117,1,double decker bus.jpg,1
1,1,things with doors,1473265384.57,NA,2.01629185677,1,001017_0528_0293_lslp.jpg,0
1,1,things with doors,1473265386.59,Y,0.732614040375,1,Porsche 911 Carrera.jpg,1
1,1,things with doors,1473265388.6,Y,0.842819929123,1,model village 2.jpg,1
1,1,things with doors,1473265390.63,NA,2.01867008209,1,wire cutter.jpg,0
1,1,things with doors,1473265392.65,NA,2.00082993507,1,970801_0397_1002_oslp.jpg,0
1,1,things with doors,1473265394.65,NA,2.0338101387,1,carving fork.jpg,0
1,1,things with doors,1473265396.68,Y,1.5598988533,1,closet 3.jpg,1
1,1,things with doors,1473265398.68,NA,2.02357316017,1,nail.jpg,0
1,2,home appliances,1473265403.26,Y,0.700896978378,1,970801_3007_1068_oslp.jpg,1
1,2,home appliances,1473265405.28,NA,2.01379990578,1,utility knife.jpg,0
1,2,home appliances,1473265407.29,NA,2.00108885765,1,paintbrush.jpg,0
1,2,home appliances,1473265409.29,NA,2.00910186768,1,violin.jpg,0
1,2,home appliances,1473265411.3,Y,1.03844809532,1,970801_0387_1043_oslp.jpg,1
1,2,home appliances,1473265413.32,NA,2.01298689842,1,turtleneck.jpg,0
1,2,home appliances,1473265415.33,Y,0.953585863113,1,970801_4231_1059_oslp.jpg,1
1,2,home appliances,1473265417.36,NA,2.02031803131,1,watermelon.jpg,0
1,2,home appliances,1473265419.38,NA,2.03049993515,1,rabbi.jpg,0
1,2,home appliances,1473265421.41,NA,2.00598502159,1,wrench.jpg,0
1,2,home appliances,1473265423.42,NA,2.03027296066,1,wheelchair.jpg,0
1,2,home appliances,1473265425.45,Y,0.766310930252,1,970801_2963_1041_oslp.jpg,1
1,1,small objects,1473265430.12,NA,2.01270604134,1,portico.jpg,0
1,1,small objects,1473265432.13,NA,2.03247308731,1,U-Go_Esteem_Alloy_Transit_Lightweight_Wheelchair_Main[1].jpg,0
1,1,small objects,1473265434.16,NA,2.03369498253,1,harpsichord.jpg,0
1,1,small objects,1473265436.2,Y,0.721873998642,1,keys 7.jpg,1
1,1,small objects,1473265438.2,Y,0.835758924484,1,3d_scanning_small_objects.jpg,1
1,1,small objects,1473265440.22,NA,2.00952005386,1,drum set.jpg,0
1,1,small objects,1473265442.23,Y,0.819391012192,1,pins.jpg,1
1,1,small objects,1473265444.23,NA,2.03024101257,1,gate.jpg,0
1,1,small objects,1473265446.26,Y,1.15128803253,1,needle 2.jpg,1
1,1,small objects,1473265448.29,Y,0.765205860138,1,nut and bolt 6.jpg,1
1,1,small objects,1473265450.31,NA,2.01082611084,1,football player.jpg,0
1,1,small objects,1473265452.32,NA,2.00184512138,1,facade.jpg,0
1,2,vegetables,1473265456.93,NA,2.03052711487,1,oboe.jpg,0
