RunNum,BlockType,Category,Onset,Response,ResponseTime,Accuracy,ImageName,GoTrial
1,2,fruit,1463761225.93,N,2.02330112457,1,water boiler.jpg,0
1,2,fruit,1463761227.95,N,2.01678609848,1,crab.jpg,0
1,2,fruit,1463761229.97,Y,0.518445968628,1,000802_c437_0022_cslp.jpg,1
1,2,fruit,1463761231.97,N,2.01033687592,1,sailboat.jpg,0
1,2,fruit,1463761233.98,N,2.03240013123,1,teacup.jpg,0
1,2,fruit,1463761236.01,Y,0.455571889877,1,970801_0382_1051_oslp.jpg,1
1,2,fruit,1463761238.02,Y,0.572969913483,1,970801_4274_2080_oslps.jpg,1
1,2,fruit,1463761240.05,N,2.00943112373,1,fence.jpg,0
1,2,fruit,1463761242.06,N,2.03472900391,1,unicycle.jpg,0
1,2,fruit,1463761244.09,N,2.0137398243,1,shorts.jpg,0
1,2,fruit,1463761246.11,Y,0.964040994644,1,010308_0689_0328_lslp.jpg,1
1,2,fruit,1463761248.12,Y,0.601197957993,1,970801_2943_1061_oslp.jpg,1
1,1,animals with stripes,1463761252.47,N,2.02469205856,1,socks.jpg,0
1,1,animals with stripes,1463761254.5,N,2.00571990013,1,bolt cutter.jpg,0
1,1,animals with stripes,1463761256.5,N,2.0089430809,1,atv.jpg,0
1,1,animals with stripes,1463761258.51,Y,0.553719997406,1,cat stripes.jpg,1
1,1,animals with stripes,1463761260.52,N,2.01373386383,1,kangaroo.jpg,0
1,1,animals with stripes,1463761262.54,Y,0.554356098175,1,zebra.jpg,1
1,1,animals with stripes,1463761264.54,N,2.02738285065,1,barge.jpg,0
1,1,animals with stripes,1463761266.57,Y,0.583586931229,1,tropical-angel-fish-stripes-13716477.jpg,1
1,1,animals with stripes,1463761268.57,N,2.02356600761,1,shark.jpg,0
1,1,animals with stripes,1463761270.6,Y,0.89203119278,1,raccoon.jpg,1
1,1,animals with stripes,1463761272.6,Y,0.532963037491,1,deer stripes.jpg,1
1,1,animals with stripes,1463761274.62,N,2.01433897018,1,blueberries.jpg,0
1,1,things that are red,1463761279.12,N,2.01157402992,1,hedge trimmer.jpg,0
1,1,things that are red,1463761281.13,N,2.00038790703,1,jetski.jpg,0
1,1,things that are red,1463761283.13,N,2.03191804886,1,green beans.jpg,0
1,1,things that are red,1463761285.16,Y,1.13059306145,0,fireplace.jpg,0
1,1,things that are red,1463761287.18,Y,0.533118009567,1,000802_c169_0004_cslp.jpg,1
1,1,things that are red,1463761289.19,N,2.01067209244,1,jeans.jpg,0
1,1,things that are red,1463761291.2,Y,0.491432905197,1,000802_c761_0091_cslp.jpg,1
1,1,things that are red,1463761293.24,Y,0.4684278965,1,970801_1589_1028_oslp.jpg,1
1,1,things that are red,1463761295.25,N,2.02217888832,1,cantaloupe.jpg,0
1,1,things that are red,1463761297.27,Y,0.523427963257,1,000505_0579_1018_oslp.jpg,1
1,1,things that are red,1463761299.28,N,2.02660799026,1,frame.jpg,0
1,1,things that are red,1463761301.31,Y,0.518221855164,1,970801_2623_1064_oslp.jpg,1
1,2,birds,1463761305.61,N,2.01103806496,1,plastic fly.jpg,0
1,2,birds,1463761307.62,Y,0.458083152771,1,970801_0383_1077_oslp.jpg,1
1,2,birds,1463761309.63,N,2.02569293976,1,Basketball.jpg,0
1,2,birds,1463761311.66,Y,0.523463010788,0,grasshopper.jpg,0
1,2,birds,1463761313.67,Y,0.471154928207,1,970801_0382_1085_oslp.jpg,1
1,2,birds,1463761315.7,N,2.01280498505,1,Christmas pillow 4.jpg,0
1,2,birds,1463761317.71,Y,0.564088106155,1,970801_0383_1013_oslp.jpg,1
1,2,birds,1463761319.72,N,2.02202701569,1,giraffe.jpg,0
1,2,birds,1463761321.74,N,2.00353884697,1,sneakers.jpg,0
1,2,birds,1463761323.75,Y,0.554356813431,1,970801_0383_1079_oslp.jpg,1
1,2,birds,1463761325.75,N,2.01472187042,1,000802_c141_0043_cslp.jpg,0
1,2,birds,1463761327.76,N,2.03352808952,1,tarantula legs.jpg,0
1,1,things that are soft,1463761346.28,N,2.01579284668,1,snake.jpg,0
1,1,things that are soft,1463761348.3,Y,0.720980167389,1,slippers 6.jpg,1
1,1,things that are soft,1463761350.31,N,2.02348184586,1,arch.jpg,0
1,1,things that are soft,1463761352.33,N,2.00085115433,1,thumbtack.jpg,0
1,1,things that are soft,1463761354.33,N,2.02062392235,1,cheese grater.jpg,0
