ROI,Subject,Effect, LocalizerSize,EffectSize
6,290_FED_20160906c_3T2_PL2017,Instruct, 64,1.135725
6,252_FED_20160907b_3T2_PL2017,SEM, 64,0.972377
6,252_FED_20160907b_3T2_PL2017,PERC, 64,1.025144
6,252_FED_20160907b_3T2_PL2017,Instruct, 64,1.456198
7,249_FED_20160519a_3T1_PL2017,SEM, 37,0.682470
7,249_FED_20160519a_3T1_PL2017,PERC, 37,0.131681
7,249_FED_20160519a_3T1_PL2017,Instruct, 37,1.595629
7,376_FED_20160519b_3T1_PL2017,SEM, 37,0.306222
7,376_FED_20160519b_3T1_PL2017,PERC, 37,-0.000358
7,376_FED_20160519b_3T1_PL2017,Instruct, 37,-0.136756
7,343_FED_20160519c_3T1_PL2017,SEM, 37,0.303361
7,343_FED_20160519c_3T1_PL2017,PERC, 37,0.557184
7,343_FED_20160519c_3T1_PL2017,Instruct, 37,1.769428
7,399_FED_20160519d_3T1_PL2017,SEM, 37,-0.202559
7,399_FED_20160519d_3T1_PL2017,PERC, 37,-0.157363
7,399_FED_20160519d_3T1_PL2017,Instruct, 37,0.834779
7,400_FED_20160520a_3T1_PL2017,SEM, 37,0.729103
7,400_FED_20160520a_3T1_PL2017,PERC, 37,0.672425
7,400_FED_20160520a_3T1_PL2017,Instruct, 37,1.482328
7,366_FED_20160520b_3T1_PL2017,SEM, 37,0.233057
7,366_FED_20160520b_3T1_PL2017,PERC, 37,0.153973
7,366_FED_20160520b_3T1_PL2017,Instruct, 37,0.531626
7,289_FED_20160520c_3T1_PL2017,SEM, 37,0.385502
7,289_FED_20160520c_3T1_PL2017,PERC, 37,-0.659874
7,289_FED_20160520c_3T1_PL2017,Instruct, 37,-1.926176
7,401_FED_20160520d_3T1_PL2017,SEM, 37,-0.814870
7,401_FED_20160520d_3T1_PL2017,PERC, 37,-0.324740
7,401_FED_20160520d_3T1_PL2017,Instruct, 37,-0.944373
7,409_FED_20160622a_3T1_PL2017,SEM, 37,0.402124
7,409_FED_20160622a_3T1_PL2017,PERC, 37,0.215718
7,409_FED_20160622a_3T1_PL2017,Instruct, 37,0.451451
7,410_FED_20160623b_3T2_PL2017,SEM, 37,-0.291726
7,410_FED_20160623b_3T2_PL2017,PERC, 37,-0.266410
7,410_FED_20160623b_3T2_PL2017,Instruct, 37,0.247638
7,405_FED_20160707b_3T1_PL2017,SEM, 37,-0.646080
7,405_FED_20160707b_3T1_PL2017,PERC, 37,-0.723247
7,405_FED_20160707b_3T1_PL2017,Instruct, 37,-0.162126
7,408_FED_20160711a2_3T1_PL2017,SEM, 37,0.772709
7,408_FED_20160711a2_3T1_PL2017,PERC, 37,0.219563
7,408_FED_20160711a2_3T1_PL2017,Instruct, 37,-0.639674
