SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160519d_3T1,2,y,4,2,37,336.0147168636322,340.5319700241089,Easy,"[4, 5, 3, 2]","[3, 2, 5, 6]",1,2,0,1.1501269340515137
FED_20160519d_3T1,2,y,4,2,38,344.0157480239868,348.5330069065094,Easy,"[9, 5, 11, 7]","[11, 5, 7, 6]",1,1,1,0.6833691596984863
FED_20160519d_3T1,2,y,4,2,39,352.00009393692017,356.5173029899597,Easy,"[8, 9, 1, 2]","[6, 8, 9, 1]",2,2,1,2.4169578552246094
FED_20160519d_3T1,2,y,4,2,40,360.0011360645294,364.51834201812744,Easy,"[12, 8, 6, 11]","[6, 8, 12, 1]",1,2,0,2.7170300483703613
FED_20160519d_3T1,2,y,4,2,41,368.0020899772644,372.51935291290283,Easy,"[4, 5, 2, 10]","[10, 2, 5, 3]",1,1,1,1.0834429264068604
FED_20160519d_3T1,2,y,4,2,42,376.0031099319458,380.5203778743744,Easy,"[2, 8, 6, 5]","[6, 2, 8, 4]",1,1,1,2.1835501194000244
FED_20160519d_3T1,2,y,4,2,43,384.0041699409485,388.5213670730591,Easy,"[9, 6, 7, 12]","[7, 6, 11, 9]",2,1,0,2.5170068740844727
FED_20160519d_3T1,2,y,4,2,44,392.00513195991516,396.5223939418793,Easy,"[8, 9, 6, 11]","[8, 1, 9, 6]",2,2,1,1.0834460258483887
FED_20160519d_3T1,2,y,4,2,45,400.0061619281769,404.5233938694,Hard,"[3, 1, 2, 5, 8, 11, 7, 6]","[5, 2, 7, 1, 4, 3, 11, 8]",2,2,1,1.6168580055236816
FED_20160519d_3T1,2,y,4,2,46,408.00714802742004,412.52434492111206,Hard,"[11, 2, 7, 9, 8, 6, 10, 3]","[9, 7, 10, 8, 11, 6, 2, 5]",2,1,0,2.400331974029541
FED_20160519d_3T1,2,y,4,2,47,416.00817704200745,420.5253748893738,Hard,"[3, 5, 6, 8, 11, 2, 10, 7]","[11, 6, 5, 8, 3, 2, 12, 4]",1,1,1,1.4001550674438477
FED_20160519d_3T1,2,y,4,2,48,424.00913095474243,428.5263979434967,Hard,"[8, 6, 5, 11, 9, 2, 12, 4]","[8, 6, 12, 4, 5, 9, 11, 1]",1,1,1,1.6668810844421387
