SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160520b_3T1,2,y,4,2,1,16.008662939071655,20.525869846343994,Hard,"[7, 1, 5, 10, 12, 8, 3, 4]","[10, 1, 12, 3, 7, 8, 5, 9]",2,1,0,1.3835561275482178
FED_20160520b_3T1,2,y,4,2,2,24.009615898132324,28.526922941207886,Hard,"[12, 6, 8, 11, 2, 4, 7, 3]","[12, 8, 7, 11, 2, 3, 10, 1]",1,2,0,1.1335170269012451
FED_20160520b_3T1,2,y,4,2,3,32.0106840133667,36.52797603607178,Hard,"[2, 4, 9, 3, 11, 10, 7, 8]","[11, 8, 2, 9, 7, 3, 12, 5]",1,1,1,1.6668598651885986
FED_20160520b_3T1,2,y,4,2,4,40.01172399520874,44.52900791168213,Hard,"[11, 1, 2, 9, 6, 12, 8, 7]","[5, 2, 1, 12, 11, 6, 10, 9]",2,1,0,0.933413028717041
FED_20160520b_3T1,2,y,4,2,5,48.01278591156006,52.53007888793945,Easy,"[4, 11, 3, 1]","[4, 11, 1, 2]",1,2,0,1.8502161502838135
FED_20160520b_3T1,2,y,4,2,6,56.01381587982178,60.53103685379028,Easy,"[5, 6, 3, 1]","[3, 6, 5, 11]",2,2,1,1.3835580348968506
FED_20160520b_3T1,2,y,4,2,7,64.01486682891846,68.53207182884216,Easy,"[5, 4, 1, 3]","[3, 5, 1, 11]",1,1,1,1.3001742362976074
FED_20160520b_3T1,2,y,4,2,8,72.01584792137146,76.53311395645142,Easy,"[3, 11, 2, 7]","[7, 11, 3, 6]",1,1,1,0.6667890548706055
FED_20160520b_3T1,2,y,4,2,9,80.00023603439331,84.51750183105469,Easy,"[10, 11, 6, 7]","[6, 11, 7, 3]",1,1,1,0.7333822250366211
FED_20160520b_3T1,2,y,4,2,10,88.00120306015015,92.51857590675354,Easy,"[7, 4, 11, 12]","[4, 11, 7, 8]",2,2,1,1.133450984954834
FED_20160520b_3T1,2,y,4,2,11,96.00236797332764,100.51955699920654,Easy,"[10, 6, 9, 7]","[9, 6, 5, 10]",2,2,1,1.0501668453216553
FED_20160520b_3T1,2,y,4,2,12,104.00328588485718,108.52059388160706,Easy,"[10, 6, 8, 9]","[6, 8, 10, 7]",1,1,1,1.1167709827423096
FED_20160520b_3T1,2,y,4,2,13,112.00430297851562,116.52161502838135,Hard,"[11, 8, 2, 9, 10, 5, 3, 6]","[5, 10, 3, 11, 12, 8, 2, 9]",2,1,0,1.2168009281158447
FED_20160520b_3T1,2,y,4,2,14,120.00537896156311,124.52265787124634,Hard,"[2, 8, 6, 10, 11, 9, 4, 3]","[11, 6, 7, 5, 9, 8, 2, 10]",2,2,1,1.3668010234832764
FED_20160520b_3T1,2,y,4,2,15,128.00646090507507,132.5236370563507,Hard,"[6, 5, 3, 12, 2, 11, 7, 9]","[3, 11, 5, 7, 6, 2, 12, 8]",1,1,1,1.7335669994354248
FED_20160520b_3T1,2,y,4,2,16,136.00734186172485,140.5246798992157,Hard,"[3, 8, 6, 12, 4, 10, 9, 7]","[9, 2, 8, 10, 6, 4, 12, 3]",2,1,0,1.5667991638183594
FED_20160520b_3T1,2,y,4,2,17,160.01053404808044,164.52784895896912,Easy,"[6, 9, 3, 10]","[9, 3, 8, 6]",2,2,1,1.3501269817352295
FED_20160520b_3T1,2,y,4,2,18,168.01160287857056,172.52868485450745,Easy,"[4, 12, 9, 1]","[5, 12, 9, 4]",2,2,1,1.5503671169281006
FED_20160520b_3T1,2,y,4,2,19,176.01263403892517,180.52983784675598,Easy,"[7, 2, 10, 9]","[10, 7, 9, 4]",1,1,1,1.3668460845947266
