SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
KAN_EvDB_20150130,1,y,4,1,1,16.008416891098022,20.530827045440674,Easy,"[5, 7, 6, 4]","[5, 11, 6, 7]",2,2,1,1.4248709678649902
KAN_EvDB_20150130,1,y,4,1,2,24.013892889022827,28.520022869110107,Easy,"[11, 12, 3, 9]","[4, 12, 3, 11]",2,2,1,0.8069632053375244
KAN_EvDB_20150130,1,y,4,1,3,32.00311088562012,36.527008056640625,Easy,"[4, 6, 7, 12]","[3, 6, 7, 4]",2,2,1,0.837230920791626
KAN_EvDB_20150130,1,y,4,1,4,40.008949995040894,44.53177809715271,Easy,"[12, 7, 9, 10]","[7, 9, 10, 11]",1,1,1,1.307100772857666
KAN_EvDB_20150130,1,y,4,1,5,48.0147430896759,52.52083086967468,Hard,"[4, 8, 1, 6, 12, 7, 11, 2]","[1, 4, 12, 2, 8, 6, 9, 3]",1,1,1,1.5929341316223145
KAN_EvDB_20150130,1,y,4,1,6,56.00397801399231,60.512441873550415,Hard,"[6, 5, 12, 11, 2, 1, 3, 7]","[6, 11, 5, 2, 12, 1, 8, 10]",1,1,1,1.5728731155395508
KAN_EvDB_20150130,1,y,4,1,7,64.00978708267212,68.53265309333801,Hard,"[9, 8, 1, 11, 7, 5, 4, 3]","[8, 9, 10, 1, 4, 11, 7, 5]",2,2,1,1.4077739715576172
KAN_EvDB_20150130,1,y,4,1,8,72.01583909988403,76.52161693572998,Hard,"[8, 10, 6, 5, 3, 9, 7, 12]","[8, 12, 5, 9, 7, 10, 1, 2]",1,1,1,2.1286771297454834
KAN_EvDB_20150130,1,y,4,1,9,80.00478506088257,84.52754998207092,Hard,"[10, 6, 1, 5, 9, 12, 8, 2]","[12, 5, 1, 2, 8, 9, 10, 4]",1,2,0,1.7260398864746094
KAN_EvDB_20150130,1,y,4,1,10,88.01067090034485,92.5175929069519,Hard,"[8, 3, 12, 4, 5, 11, 9, 2]","[4, 5, 8, 7, 11, 12, 3, 9]",2,2,1,2.110203981399536
KAN_EvDB_20150130,1,y,4,1,11,96.03407907485962,100.52261090278625,Hard,"[12, 1, 3, 6, 8, 5, 7, 2]","[3, 6, 2, 7, 12, 5, 1, 4]",1,2,0,2.4139251708984375
KAN_EvDB_20150130,1,y,4,1,12,104.00563502311707,108.52835893630981,Hard,"[7, 1, 11, 10, 2, 6, 5, 4]","[11, 10, 7, 1, 2, 3, 6, 5]",2,1,0,1.8438529968261719
KAN_EvDB_20150130,1,y,4,1,13,112.01150107383728,116.50290107727051,Easy,"[9, 2, 4, 5]","[9, 2, 5, 11]",1,1,1,0.8368158340454102
KAN_EvDB_20150130,1,y,4,1,14,120.00058603286743,124.52339196205139,Easy,"[5, 11, 10, 3]","[11, 10, 5, 9]",1,1,1,0.7713170051574707
KAN_EvDB_20150130,1,y,4,1,15,128.00647401809692,132.52914595603943,Easy,"[7, 11, 10, 1]","[7, 11, 1, 2]",1,1,1,0.75472092628479
KAN_EvDB_20150130,1,y,4,1,16,136.0123770236969,140.5183448791504,Easy,"[12, 7, 3, 8]","[7, 12, 3, 9]",2,2,1,0.7897541522979736
KAN_EvDB_20150130,1,y,4,1,17,160.01310992240906,164.51927995681763,Hard,"[4, 10, 7, 3, 11, 5, 1, 6]","[5, 10, 4, 1, 11, 3, 9, 7]",2,1,0,2.3287811279296875
KAN_EvDB_20150130,1,y,4,1,18,168.0023319721222,172.51078987121582,Hard,"[6, 10, 4, 5, 12, 3, 11, 7]","[3, 5, 8, 1, 4, 6, 12, 10]",2,2,1,1.2209811210632324
KAN_EvDB_20150130,1,y,4,1,19,176.00804996490479,180.5309669971466,Hard,"[8, 2, 3, 6, 4, 9, 7, 1]","[5, 4, 2, 8, 9, 7, 3, 6]",2,1,0,2.295275926589966
KAN_EvDB_20150130,1,y,4,1,20,184.0139479637146,188.52004194259644,Hard,"[5, 8, 3, 12, 4, 10, 2, 6]","[3, 11, 10, 4, 1, 5, 12, 8]",2,2,1,1.7778489589691162
KAN_EvDB_20150130,1,y,4,1,21,192.00299787521362,196.525887966156,Easy,"[9, 2, 4, 6]","[2, 4, 9, 5]",1,1,1,1.5921730995178223
KAN_EvDB_20150130,1,y,4,1,22,200.00896501541138,204.5325870513916,Easy,"[5, 2, 4, 7]","[4, 7, 2, 12]",1,1,1,1.2727890014648438
KAN_EvDB_20150130,1,y,4,1,23,208.01560592651367,212.52083587646484,Easy,"[2, 5, 4, 12]","[12, 2, 4, 11]",1,1,1,1.106328010559082
KAN_EvDB_20150130,1,y,4,1,24,216.00395607948303,220.52678894996643,Easy,"[12, 8, 11, 2]","[12, 8, 6, 11]",2,2,1,2.4293289184570312
KAN_EvDB_20150130,1,y,4,1,25,224.00972199440002,228.51853489875793,Easy,"[1, 12, 4, 3]","[5, 1, 12, 4]",2,2,1,1.9410271644592285
KAN_EvDB_20150130,1,y,4,1,26,232.0155110359192,236.521733045578,Easy,"[4, 1, 9, 3]","[9, 4, 2, 1]",2,2,1,1.7596259117126465
KAN_EvDB_20150130,1,y,4,1,27,240.0047869682312,244.52759408950806,Easy,"[5, 10, 4, 8]","[2, 4, 5, 10]",2,2,1,1.3573877811431885
KAN_EvDB_20150130,1,y,4,1,28,248.01070189476013,252.53345894813538,Easy,"[6, 5, 2, 11]","[6, 5, 9, 2]",2,2,1,0.839224100112915
KAN_EvDB_20150130,1,y,4,1,29,256.01658391952515,260.52333903312683,Hard,"[12, 1, 4, 9, 2, 8, 11, 7]","[2, 12, 11, 4, 10, 1, 8, 9]",2,2,1,1.8256490230560303
KAN_EvDB_20150130,1,y,4,1,30,264.0064718723297,268.5284540653229,Hard,"[8, 11, 5, 12, 6, 4, 7, 3]","[5, 6, 9, 8, 11, 12, 4, 10]",2,2,1,2.112907886505127
KAN_EvDB_20150130,1,y,4,1,31,272.01148986816406,276.51759004592896,Hard,"[8, 7, 3, 9, 5, 6, 10, 11]","[5, 4, 7, 3, 8, 9, 2, 6]",2,2,1,1.4923150539398193
KAN_EvDB_20150130,1,y,4,1,32,280.0006558895111,284.52598810195923,Hard,"[3, 6, 10, 5, 4, 9, 11, 7]","[9, 3, 5, 6, 10, 7, 11, 1]",1,1,1,1.539348840713501
KAN_EvDB_20150130,1,y,4,1,33,304.0011179447174,308.52424693107605,Easy,"[7, 1, 3, 11]","[11, 3, 1, 9]",1,1,1,0.7889280319213867
KAN_EvDB_20150130,1,y,4,1,34,312.0071940422058,316.53066897392273,Easy,"[4, 11, 9, 5]","[11, 9, 5, 8]",1,1,1,1.5080690383911133
KAN_EvDB_20150130,1,y,4,1,35,320.0137469768524,324.5192959308624,Easy,"[4, 9, 1, 8]","[9, 8, 4, 6]",1,1,1,1.1898870468139648
KAN_EvDB_20150130,1,y,4,1,36,328.0020499229431,332.5250940322876,Easy,"[12, 1, 2, 4]","[4, 12, 2, 10]",1,1,1,0.6710028648376465
KAN_EvDB_20150130,1,y,4,1,37,336.00786089897156,340.53091406822205,Hard,"[8, 10, 6, 11, 2, 12, 7, 4]","[9, 11, 2, 7, 10, 8, 12, 6]",2,2,1,1.491581916809082
KAN_EvDB_20150130,1,y,4,1,38,344.01399207115173,348.5201349258423,Hard,"[1, 6, 5, 12, 3, 7, 2, 11]","[5, 6, 3, 1, 12, 7, 9, 10]",1,2,0,1.558696985244751
KAN_EvDB_20150130,1,y,4,1,39,352.00290989875793,356.5258979797363,Hard,"[7, 3, 12, 4, 11, 2, 6, 8]","[7, 6, 11, 8, 12, 2, 4, 10]",1,1,1,1.6269969940185547
KAN_EvDB_20150130,1,y,4,1,40,360.0089008808136,364.51767802238464,Hard,"[8, 5, 6, 9, 11, 12, 3, 1]","[2, 9, 7, 12, 8, 5, 6, 11]",2,1,0,1.6397550106048584
KAN_EvDB_20150130,1,y,4,1,41,368.0144419670105,372.52131509780884,Hard,"[7, 10, 1, 11, 9, 3, 5, 4]","[5, 10, 11, 1, 9, 4, 7, 2]",1,2,0,2.883790969848633
KAN_EvDB_20150130,1,y,4,1,42,376.0041148662567,380.52680706977844,Hard,"[8, 4, 6, 3, 7, 1, 5, 10]","[10, 7, 5, 1, 4, 8, 9, 11]",1,1,1,1.845897912979126
KAN_EvDB_20150130,1,y,4,1,43,384.0095429420471,388.53267097473145,Hard,"[8, 5, 10, 12, 9, 11, 7, 6]","[12, 8, 11, 7, 5, 3, 9, 10]",2,2,1,1.3246440887451172
KAN_EvDB_20150130,1,y,4,1,44,392.0153720378876,396.54022002220154,Hard,"[2, 12, 4, 1, 8, 6, 7, 3]","[3, 6, 12, 8, 2, 1, 7, 5]",1,1,1,1.6909639835357666
KAN_EvDB_20150130,1,y,4,1,45,400.0043649673462,404.5276401042938,Easy,"[10, 5, 1, 11]","[12, 1, 5, 10]",2,2,1,1.6255149841308594
KAN_EvDB_20150130,1,y,4,1,46,408.01035594940186,412.5167729854584,Easy,"[8, 7, 12, 11]","[7, 12, 8, 10]",2,2,1,1.156398057937622
KAN_EvDB_20150130,1,y,4,1,47,416.01619601249695,420.52521109580994,Easy,"[2, 6, 3, 8]","[5, 2, 3, 6]",2,1,0,0.9031398296356201
