SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160520d_3T1,1,y,4,1,1,16.008527040481567,20.525820016860962,Easy,"[7, 6, 2, 5]","[6, 2, 7, 1]",1,1,1,2.4336791038513184
FED_20160520d_3T1,1,y,4,1,2,24.009582042694092,28.560213088989258,Easy,"[10, 6, 2, 3]","[6, 10, 2, 5]",1,1,1,0.9501149654388428
FED_20160520d_3T1,1,y,4,1,3,32.01065015792847,36.5278799533844,Easy,"[4, 6, 8, 9]","[9, 6, 8, 2]",1,1,1,2.4503371715545654
FED_20160520d_3T1,1,y,4,1,4,40.011664152145386,44.528944969177246,Easy,"[11, 5, 8, 12]","[11, 8, 10, 5]",2,2,1,1.7003509998321533
FED_20160520d_3T1,1,y,4,1,5,48.01272702217102,52.5300190448761,Hard,"[4, 3, 6, 1, 5, 10, 12, 2]","[3, 10, 5, 8, 12, 6, 4, 1]",2,2,1,1.7502110004425049
FED_20160520d_3T1,1,y,4,1,6,56.01379418373108,60.531015157699585,Hard,"[3, 10, 5, 7, 1, 6, 4, 12]","[11, 4, 5, 10, 3, 6, 7, 1]",2,2,1,2.2002458572387695
FED_20160520d_3T1,1,y,4,1,7,64.01485109329224,68.53209209442139,Hard,"[1, 4, 8, 10, 11, 6, 5, 7]","[6, 7, 4, 5, 8, 1, 10, 2]",1,,0,
FED_20160520d_3T1,1,y,4,1,8,72.01588296890259,76.53316712379456,Hard,"[7, 10, 3, 4, 6, 9, 11, 2]","[7, 6, 3, 10, 11, 2, 4, 8]",1,1,1,1.0001130104064941
FED_20160520d_3T1,1,y,4,1,9,80.00028014183044,84.51755118370056,Hard,"[10, 4, 8, 11, 2, 3, 1, 5]","[8, 2, 4, 1, 10, 3, 9, 7]",1,1,1,1.0167908668518066
FED_20160520d_3T1,1,y,4,1,10,88.00130701065063,92.51854205131531,Hard,"[7, 3, 4, 8, 1, 10, 11, 5]","[5, 3, 7, 10, 8, 4, 11, 9]",1,1,1,0.9001390933990479
FED_20160520d_3T1,1,y,4,1,11,96.00230813026428,100.51960611343384,Hard,"[9, 12, 10, 6, 11, 7, 8, 2]","[5, 6, 11, 9, 10, 12, 3, 7]",2,1,0,1.2168090343475342
FED_20160520d_3T1,1,y,4,1,12,104.00339007377625,108.52061200141907,Hard,"[4, 1, 7, 3, 5, 8, 10, 6]","[3, 6, 10, 5, 8, 1, 9, 12]",1,1,1,1.1668660640716553
FED_20160520d_3T1,1,y,4,1,13,112.00445604324341,116.5216760635376,Easy,"[9, 7, 12, 6]","[7, 9, 12, 11]",2,1,0,1.3168809413909912
FED_20160520d_3T1,1,y,4,1,14,120.00551199913025,124.52274918556213,Easy,"[9, 7, 1, 10]","[9, 7, 1, 12]",2,1,0,1.900244951248169
FED_20160520d_3T1,1,y,4,1,15,128.0063920021057,132.52380418777466,Easy,"[12, 11, 1, 4]","[4, 1, 12, 8]",1,1,1,1.216796875
FED_20160520d_3T1,1,y,4,1,16,136.00754618644714,140.5248920917511,Easy,"[1, 3, 6, 9]","[3, 9, 6, 4]",1,1,1,0.8000490665435791
