SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160621a_3T2,1,y,4,1,34,312.01649498939514,316.5229609012604,Easy,"[12, 10, 11, 7]","[7, 12, 11, 4]",1,1,1,0.9936420917510986
FED_20160621a_3T2,1,y,4,1,35,320.00566601753235,324.52881503105164,Easy,"[11, 1, 9, 7]","[7, 9, 11, 10]",1,1,1,0.6871688365936279
FED_20160621a_3T2,1,y,4,1,36,328.01191091537476,332.50407004356384,Easy,"[11, 8, 12, 10]","[11, 10, 12, 9]",1,2,0,0.9362208843231201
FED_20160621a_3T2,1,y,4,1,37,336.0173690319061,340.5405659675598,Hard,"[5, 2, 11, 1, 4, 8, 7, 6]","[1, 4, 5, 8, 12, 9, 11, 2]",2,2,1,0.7877070903778076
FED_20160621a_3T2,1,y,4,1,38,344.006404876709,348.52974796295166,Hard,"[8, 3, 4, 10, 7, 6, 11, 12]","[5, 7, 1, 6, 10, 3, 4, 8]",2,2,1,1.2068431377410889
FED_20160621a_3T2,1,y,4,1,39,352.01233291625977,356.518837928772,Hard,"[1, 5, 12, 2, 11, 6, 8, 7]","[6, 1, 11, 7, 2, 8, 5, 4]",1,1,1,2.5129101276397705
FED_20160621a_3T2,1,y,4,1,40,360.00158309936523,364.51029801368713,Hard,"[4, 6, 5, 11, 12, 8, 7, 9]","[5, 3, 6, 8, 12, 4, 7, 11]",2,2,1,0.8389310836791992
FED_20160621a_3T2,1,y,4,1,41,368.0073719024658,372.5305390357971,Hard,"[9, 12, 3, 10, 11, 7, 2, 6]","[9, 11, 12, 10, 3, 7, 2, 5]",1,2,0,2.094446897506714
FED_20160621a_3T2,1,y,4,1,42,376.0132329463959,380.51969289779663,Hard,"[12, 10, 9, 7, 4, 6, 11, 5]","[4, 3, 7, 10, 11, 12, 6, 9]",2,2,1,0.7876460552215576
FED_20160621a_3T2,1,y,4,1,43,384.002161026001,388.5114049911499,Hard,"[4, 2, 6, 11, 12, 5, 1, 3]","[1, 12, 4, 6, 2, 3, 11, 8]",1,1,1,2.7780990600585938
FED_20160621a_3T2,1,y,4,1,44,392.00819206237793,396.53130888938904,Hard,"[7, 5, 4, 1, 10, 6, 11, 3]","[10, 5, 11, 1, 4, 6, 7, 8]",2,2,1,0.6537961959838867
FED_20160621a_3T2,1,y,4,1,45,400.0140199661255,404.52056097984314,Easy,"[8, 3, 11, 1]","[8, 6, 3, 11]",2,2,1,1.0058119297027588
FED_20160621a_3T2,1,y,4,1,46,408.0030610561371,412.52631092071533,Easy,"[12, 9, 6, 10]","[9, 12, 10, 8]",1,1,1,1.0058000087738037
FED_20160621a_3T2,1,y,4,1,47,416.00947308540344,420.53227496147156,Easy,"[10, 7, 12, 11]","[7, 6, 12, 10]",2,2,1,0.9385910034179688
FED_20160621a_3T2,1,y,4,1,48,424.01485109329224,428.5380530357361,Easy,"[2, 1, 7, 3]","[8, 7, 1, 2]",2,2,1,0.8887939453125
