SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20150615a_3T2,2,y,4,2,1,16.00154709815979,20.510266065597534,Hard,"[10, 2, 9, 12, 6, 5, 11, 1]","[10, 1, 12, 6, 2, 9, 4, 3]",1,1,1,1.7064659595489502
FED_20150615a_3T2,2,y,4,2,2,24.00737714767456,28.530538082122803,Hard,"[12, 7, 11, 1, 2, 5, 6, 8]","[6, 5, 12, 8, 2, 7, 1, 10]",1,1,1,1.625140905380249
FED_20150615a_3T2,2,y,4,2,3,32.01360511779785,36.51921010017395,Hard,"[5, 9, 8, 11, 12, 2, 6, 7]","[2, 5, 6, 7, 12, 9, 4, 10]",1,2,0,2.3299570083618164
FED_20150615a_3T2,2,y,4,2,4,40.00237417221069,44.52508807182312,Hard,"[2, 9, 6, 10, 8, 5, 3, 12]","[7, 10, 3, 8, 6, 9, 5, 2]",2,1,0,0.9904971122741699
FED_20150615a_3T2,2,y,4,2,5,48.00822997093201,52.53228712081909,Easy,"[9, 1, 7, 5]","[1, 9, 5, 11]",1,1,1,0.6861209869384766
FED_20150615a_3T2,2,y,4,2,6,56.014172077178955,60.52012395858765,Easy,"[3, 1, 10, 11]","[10, 6, 1, 3]",2,1,0,1.2404210567474365
FED_20150615a_3T2,2,y,4,2,7,64.00317096710205,68.52596616744995,Easy,"[6, 8, 1, 4]","[5, 1, 6, 8]",2,2,1,1.25950288772583
FED_20150615a_3T2,2,y,4,2,8,72.00894498825073,76.53178310394287,Easy,"[5, 10, 7, 6]","[5, 7, 10, 12]",1,1,1,0.9726300239562988
FED_20150615a_3T2,2,y,4,2,9,80.01483917236328,84.52111506462097,Easy,"[1, 4, 2, 10]","[1, 2, 10, 3]",1,1,1,0.921684980392456
FED_20150615a_3T2,2,y,4,2,10,88.00426411628723,92.52678608894348,Easy,"[5, 9, 3, 8]","[9, 5, 3, 6]",1,1,1,0.8718280792236328
FED_20150615a_3T2,2,y,4,2,11,96.00989699363708,100.53264713287354,Easy,"[1, 9, 11, 3]","[1, 3, 9, 4]",1,1,1,0.7401268482208252
FED_20150615a_3T2,2,y,4,2,12,104.0156421661377,108.52283596992493,Easy,"[12, 3, 9, 8]","[8, 3, 12, 5]",1,1,1,0.7535200119018555
FED_20150615a_3T2,2,y,4,2,13,112.00483798980713,116.52760195732117,Hard,"[9, 10, 7, 1, 5, 4, 11, 12]","[5, 9, 8, 7, 10, 1, 4, 3]",2,1,0,2.144681215286255
FED_20150615a_3T2,2,y,4,2,14,120.01068210601807,124.5167510509491,Hard,"[1, 4, 6, 9, 5, 8, 10, 7]","[1, 9, 6, 8, 4, 2, 5, 10]",2,1,0,1.843825101852417
FED_20150615a_3T2,2,y,4,2,15,128.01656103134155,132.50868201255798,Hard,"[12, 8, 11, 6, 9, 2, 5, 7]","[2, 11, 7, 12, 6, 8, 9, 3]",1,1,1,2.2089619636535645
FED_20150615a_3T2,2,y,4,2,16,136.00561809539795,140.52850914001465,Hard,"[4, 8, 1, 3, 6, 7, 5, 12]","[5, 7, 2, 6, 8, 1, 3, 4]",2,2,1,1.809748888015747
FED_20150615a_3T2,2,y,4,2,17,160.0063979625702,164.53007698059082,Easy,"[12, 3, 11, 10]","[9, 12, 11, 3]",2,2,1,1.641571044921875
FED_20150615a_3T2,2,y,4,2,18,168.01320815086365,172.51844811439514,Easy,"[12, 2, 5, 9]","[5, 9, 2, 7]",1,1,1,1.4951820373535156
FED_20150615a_3T2,2,y,4,2,19,176.0015320777893,180.52427005767822,Easy,"[10, 6, 4, 3]","[10, 12, 6, 4]",2,2,1,1.2257161140441895
FED_20150615a_3T2,2,y,4,2,20,184.0073220729828,188.51604509353638,Easy,"[10, 12, 9, 2]","[10, 2, 9, 1]",1,1,1,1.2544429302215576
FED_20150615a_3T2,2,y,4,2,21,192.01325607299805,196.51924800872803,Hard,"[8, 11, 7, 3, 9, 4, 12, 10]","[7, 12, 9, 8, 4, 11, 5, 3]",2,2,1,2.6994690895080566
FED_20150615a_3T2,2,y,4,2,22,200.0023741722107,204.5250689983368,Hard,"[8, 2, 5, 1, 7, 10, 6, 3]","[10, 2, 7, 8, 6, 1, 12, 4]",1,2,0,2.346309185028076
FED_20150615a_3T2,2,y,4,2,23,208.00809907913208,212.5309681892395,Hard,"[7, 11, 9, 2, 4, 10, 6, 12]","[4, 10, 8, 2, 9, 11, 3, 7]",2,1,0,2.5970778465270996
FED_20150615a_3T2,2,y,4,2,24,216.01408696174622,220.52099704742432,Hard,"[5, 1, 7, 10, 11, 4, 2, 12]","[6, 4, 5, 10, 11, 1, 8, 7]",2,1,0,1.658236026763916
FED_20150615a_3T2,2,y,4,2,25,224.00400805473328,228.5258870124817,Hard,"[4, 5, 2, 1, 10, 3, 9, 8]","[10, 2, 9, 3, 5, 1, 11, 6]",1,2,0,1.742875099182129
FED_20150615a_3T2,2,y,4,2,26,232.00909304618835,236.5317440032959,Hard,"[5, 9, 1, 10, 4, 12, 3, 11]","[10, 3, 1, 9, 5, 11, 4, 2]",1,1,1,1.760138988494873
FED_20150615a_3T2,2,y,4,2,27,240.01482915878296,244.52364206314087,Hard,"[8, 12, 11, 2, 10, 7, 1, 9]","[10, 3, 8, 2, 7, 12, 11, 1]",2,2,1,1.6228461265563965
FED_20150615a_3T2,2,y,4,2,28,248.0040831565857,252.52667903900146,Hard,"[6, 2, 4, 10, 1, 8, 7, 3]","[7, 4, 2, 10, 1, 8, 5, 11]",1,1,1,1.7764041423797607
FED_20150615a_3T2,2,y,4,2,29,256.00990295410156,260.53259801864624,Easy,"[9, 6, 11, 12]","[9, 11, 6, 4]",2,2,1,1.6276249885559082
FED_20150615a_3T2,2,y,4,2,30,264.0157630443573,268.52172899246216,Easy,"[2, 7, 8, 9]","[7, 9, 8, 4]",1,1,1,0.7728521823883057
FED_20150615a_3T2,2,y,4,2,31,272.0047960281372,276.52845096588135,Easy,"[6, 12, 8, 9]","[12, 7, 8, 6]",2,2,1,1.1556401252746582
FED_20150615a_3T2,2,y,4,2,32,280.01141595840454,284.51677799224854,Easy,"[8, 2, 9, 7]","[4, 8, 9, 2]",2,2,1,1.6142840385437012
FED_20150615a_3T2,2,y,4,2,33,304.0115931034088,308.5175540447235,Hard,"[11, 9, 3, 4, 6, 7, 10, 8]","[9, 10, 4, 5, 3, 11, 7, 6]",2,1,0,2.1111581325531006
FED_20150615a_3T2,2,y,4,2,34,312.00066113471985,316.5234000682831,Hard,"[12, 1, 11, 5, 10, 8, 2, 9]","[8, 5, 10, 9, 11, 1, 2, 7]",1,1,1,2.0950069427490234
FED_20150615a_3T2,2,y,4,2,35,320.0064551830292,324.5292019844055,Hard,"[6, 5, 7, 11, 9, 10, 3, 4]","[9, 10, 6, 1, 7, 5, 2, 11]",2,1,0,1.5084781646728516
