SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160707b_3T1,2,y,4,2,13,112.0036518573761,116.52092599868774,Hard,"[1, 6, 2, 3, 9, 10, 7, 4]","[3, 9, 2, 5, 6, 10, 1, 7]",2,2,1,0.916748046875
FED_20160707b_3T1,2,y,4,2,14,120.00469088554382,124.52190089225769,Hard,"[2, 6, 10, 8, 9, 4, 11, 7]","[4, 7, 11, 9, 2, 8, 10, 12]",1,1,1,1.3502230644226074
FED_20160707b_3T1,2,y,4,2,15,128.00570702552795,132.52294206619263,Hard,"[10, 5, 11, 1, 12, 6, 7, 8]","[5, 6, 8, 1, 10, 7, 3, 9]",1,1,1,2.200294017791748
FED_20160707b_3T1,2,y,4,2,16,136.0067160129547,140.52398300170898,Hard,"[9, 3, 1, 4, 8, 7, 5, 10]","[5, 1, 9, 7, 4, 10, 12, 6]",1,1,1,1.3001480102539062
FED_20160707b_3T1,2,y,4,2,17,160.00977993011475,164.5269799232483,Easy,"[3, 8, 12, 6]","[3, 8, 12, 4]",1,1,1,1.200195074081421
FED_20160707b_3T1,2,y,4,2,18,168.01075792312622,172.5280258655548,Easy,"[6, 10, 1, 5]","[1, 10, 6, 4]",2,2,1,0.7501251697540283
FED_20160707b_3T1,2,y,4,2,19,176.01179695129395,180.52906608581543,Easy,"[2, 7, 9, 1]","[3, 2, 7, 9]",2,2,1,2.150223970413208
FED_20160707b_3T1,2,y,4,2,20,184.01284098625183,188.53004503250122,Easy,"[9, 5, 7, 10]","[7, 3, 9, 5]",2,2,1,0.7501218318939209
FED_20160707b_3T1,2,y,4,2,21,192.013827085495,196.53110194206238,Hard,"[1, 4, 11, 9, 8, 12, 5, 3]","[11, 9, 5, 4, 2, 8, 12, 1]",2,,0,
FED_20160707b_3T1,2,y,4,2,22,200.0148570537567,204.53206396102905,Hard,"[5, 10, 3, 7, 6, 11, 4, 8]","[1, 3, 10, 2, 11, 6, 7, 5]",2,2,1,1.016834020614624
FED_20160707b_3T1,2,y,4,2,23,208.0158989429474,212.5331048965454,Hard,"[3, 12, 2, 11, 8, 6, 7, 5]","[2, 6, 3, 7, 8, 10, 12, 11]",2,2,1,0.9668240547180176
FED_20160707b_3T1,2,y,4,2,24,216.0002088546753,220.51748299598694,Hard,"[7, 4, 9, 8, 10, 1, 11, 2]","[8, 9, 1, 7, 11, 4, 10, 12]",1,1,1,1.2501370906829834
FED_20160707b_3T1,2,y,4,2,25,224.00124597549438,228.5351300239563,Hard,"[1, 5, 2, 8, 10, 9, 11, 12]","[6, 9, 7, 8, 10, 2, 1, 5]",2,2,1,0.8001399040222168
FED_20160707b_3T1,2,y,4,2,26,232.00223207473755,236.51950097084045,Hard,"[4, 2, 10, 8, 3, 6, 9, 7]","[4, 7, 10, 3, 6, 8, 9, 11]",1,1,1,1.216799020767212
FED_20160707b_3T1,2,y,4,2,27,240.00327396392822,244.52054286003113,Hard,"[12, 3, 11, 7, 6, 8, 5, 4]","[3, 5, 6, 7, 8, 12, 4, 1]",1,1,1,1.516848087310791
FED_20160707b_3T1,2,y,4,2,28,248.00431299209595,252.52151894569397,Hard,"[5, 6, 8, 7, 12, 1, 3, 2]","[2, 12, 5, 1, 7, 3, 11, 10]",1,1,1,1.9669249057769775
FED_20160707b_3T1,2,y,4,2,29,256.0052909851074,260.52256202697754,Easy,"[5, 12, 7, 6]","[12, 3, 7, 5]",2,2,1,1.0667810440063477
FED_20160707b_3T1,2,y,4,2,30,264.0063440799713,268.523540019989,Easy,"[12, 5, 6, 2]","[8, 6, 12, 5]",2,2,1,1.9002439975738525
FED_20160707b_3T1,2,y,4,2,31,272.00731205940247,276.52458596229553,Easy,"[6, 3, 9, 12]","[12, 6, 3, 1]",1,1,1,0.8501319885253906
FED_20160707b_3T1,2,y,4,2,32,280.0083529949188,284.5256259441376,Easy,"[12, 6, 9, 5]","[9, 6, 10, 12]",2,2,1,1.8335671424865723
FED_20160707b_3T1,2,y,4,2,33,304.0114140510559,308.5286240577698,Hard,"[8, 9, 11, 4, 6, 10, 5, 7]","[11, 10, 5, 8, 4, 9, 6, 1]",1,1,1,1.5002398490905762
FED_20160707b_3T1,2,y,4,2,34,312.0123929977417,316.52966499328613,Hard,"[3, 10, 5, 7, 1, 8, 6, 4]","[4, 6, 7, 5, 8, 1, 10, 9]",1,1,1,1.0501089096069336
FED_20160707b_3T1,2,y,4,2,35,320.0134348869324,324.5307068824768,Hard,"[7, 12, 1, 5, 10, 11, 9, 3]","[12, 11, 7, 1, 6, 5, 9, 10]",2,2,1,2.2168960571289062
FED_20160707b_3T1,2,y,4,2,36,328.01447796821594,332.53168392181396,Hard,"[2, 10, 9, 6, 3, 7, 1, 5]","[9, 10, 2, 6, 7, 3, 4, 11]",1,1,1,0.6335430145263672
FED_20160707b_3T1,2,y,4,2,37,336.01545786857605,340.5327248573303,Easy,"[12, 10, 8, 7]","[10, 8, 7, 11]",1,1,1,0.8500761985778809
FED_20160707b_3T1,2,y,4,2,38,344.0164999961853,348.51703786849976,Easy,"[5, 3, 7, 8]","[7, 3, 12, 5]",2,2,1,0.70011305809021
FED_20160707b_3T1,2,y,4,2,39,352.0008330345154,356.51807594299316,Easy,"[10, 7, 11, 2]","[7, 11, 10, 8]",2,2,1,0.53342604637146
FED_20160707b_3T1,2,y,4,2,40,360.0018448829651,364.5357859134674,Easy,"[6, 8, 4, 11]","[11, 6, 8, 1]",1,1,1,1.3335011005401611
FED_20160707b_3T1,2,y,4,2,41,368.00288701057434,372.5200979709625,Easy,"[2, 12, 1, 3]","[3, 12, 1, 8]",1,1,1,1.0835111141204834
FED_20160707b_3T1,2,y,4,2,42,376.00386595726013,380.5211410522461,Easy,"[12, 2, 5, 9]","[9, 5, 2, 3]",1,1,1,0.8834118843078613
FED_20160707b_3T1,2,y,4,2,43,384.00491094589233,388.52218103408813,Easy,"[8, 11, 5, 7]","[8, 5, 7, 3]",1,1,1,0.9667599201202393
FED_20160707b_3T1,2,y,4,2,44,392.00595593452454,396.52316093444824,Easy,"[9, 6, 2, 10]","[6, 9, 2, 4]",2,2,1,1.1835241317749023
FED_20160707b_3T1,2,y,4,2,45,400.00697588920593,404.5242040157318,Hard,"[3, 4, 8, 1, 10, 2, 6, 9]","[11, 8, 1, 4, 10, 3, 7, 2]",2,2,1,1.1501219272613525
FED_20160707b_3T1,2,y,4,2,46,408.0079698562622,412.5251820087433,Hard,"[9, 10, 4, 11, 8, 7, 6, 5]","[11, 8, 6, 4, 10, 5, 9, 12]",1,1,1,0.833467960357666
FED_20160707b_3T1,2,y,4,2,47,416.0090169906616,420.5262219905853,Hard,"[10, 5, 7, 3, 4, 9, 1, 12]","[5, 10, 7, 6, 3, 11, 4, 9]",2,2,1,1.2001290321350098
FED_20160707b_3T1,2,y,4,2,48,424.00999307632446,428.5272650718689,Hard,"[6, 11, 3, 4, 8, 2, 1, 9]","[11, 2, 4, 8, 12, 6, 3, 7]",2,2,1,0.8500759601593018
