SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160401b_3T2,1,y,4,1,14,120.0048930644989,124.52202105522156,Easy,"[9, 1, 3, 6]","[3, 1, 4, 9]",2,2,1,1.8337039947509766
FED_20160401b_3T2,1,y,4,1,15,128.00589394569397,132.5231111049652,Easy,"[10, 5, 6, 11]","[5, 11, 10, 1]",1,1,1,0.7334539890289307
FED_20160401b_3T2,1,y,4,1,16,136.00693893432617,140.52412796020508,Easy,"[3, 9, 8, 11]","[11, 8, 9, 6]",1,1,1,0.9668240547180176
FED_20160401b_3T2,1,y,4,1,17,160.00992393493652,164.52718806266785,Hard,"[12, 7, 5, 8, 1, 3, 6, 9]","[12, 5, 3, 6, 7, 8, 2, 1]",2,,0,
FED_20160401b_3T2,1,y,4,1,18,168.01093912124634,172.52820205688477,Hard,"[11, 10, 3, 8, 2, 12, 1, 5]","[4, 11, 10, 6, 2, 8, 3, 12]",2,2,1,1.1834568977355957
FED_20160401b_3T2,1,y,4,1,19,176.01195192337036,180.52920413017273,Hard,"[1, 3, 8, 4, 2, 10, 5, 7]","[1, 3, 10, 2, 4, 9, 8, 12]",2,2,1,0.8500869274139404
FED_20160401b_3T2,1,y,4,1,20,184.01298093795776,188.53023505210876,Hard,"[4, 11, 7, 8, 5, 6, 3, 12]","[6, 8, 3, 11, 5, 7, 9, 1]",1,1,1,0.5833799839019775
FED_20160401b_3T2,1,y,4,1,21,192.01401209831238,196.53125190734863,Easy,"[9, 3, 8, 4]","[8, 5, 3, 9]",2,2,1,1.216792106628418
FED_20160401b_3T2,1,y,4,1,22,200.0150330066681,204.53227305412292,Easy,"[9, 5, 2, 4]","[5, 4, 2, 8]",1,1,1,0.7667310237884521
FED_20160401b_3T2,1,y,4,1,23,208.01604008674622,212.53323006629944,Easy,"[12, 2, 3, 6]","[2, 12, 6, 4]",1,1,1,0.8834719657897949
FED_20160401b_3T2,1,y,4,1,24,216.0003879070282,220.517569065094,Easy,"[2, 7, 4, 8]","[7, 2, 4, 6]",1,1,1,1.033517837524414
FED_20160401b_3T2,1,y,4,1,25,224.0014181137085,228.51859712600708,Easy,"[4, 11, 7, 5]","[4, 7, 11, 2]",1,1,1,0.8334639072418213
FED_20160401b_3T2,1,y,4,1,26,232.00243306159973,236.552885055542,Easy,"[4, 10, 1, 3]","[1, 2, 10, 4]",2,2,1,1.2336070537567139
FED_20160401b_3T2,1,y,4,1,27,240.00333905220032,244.52059412002563,Easy,"[4, 11, 2, 8]","[4, 2, 9, 11]",2,2,1,1.3335168361663818
FED_20160401b_3T2,1,y,4,1,28,248.00433492660522,252.52165293693542,Easy,"[7, 9, 6, 11]","[6, 11, 7, 2]",1,1,1,0.7834570407867432
FED_20160401b_3T2,1,y,4,1,29,256.0054130554199,260.5226619243622,Hard,"[8, 3, 6, 5, 7, 4, 1, 12]","[5, 12, 8, 6, 7, 3, 1, 9]",1,1,1,2.2669711112976074
FED_20160401b_3T2,1,y,4,1,30,264.00642490386963,268.5236909389496,Hard,"[10, 6, 4, 11, 1, 5, 2, 3]","[1, 10, 2, 3, 11, 6, 4, 8]",1,2,0,2.116950035095215
FED_20160401b_3T2,1,y,4,1,31,272.00746393203735,276.5246980190277,Hard,"[8, 4, 10, 9, 2, 1, 5, 11]","[1, 10, 4, 5, 11, 2, 6, 7]",1,1,1,1.2334699630737305
FED_20160401b_3T2,1,y,4,1,32,280.0083849430084,284.5256209373474,Hard,"[3, 5, 7, 11, 10, 4, 9, 12]","[7, 4, 5, 10, 8, 3, 9, 11]",2,1,0,1.183562994003296
FED_20160401b_3T2,1,y,4,1,33,304.01152205467224,308.52870202064514,Easy,"[1, 8, 9, 3]","[3, 1, 8, 4]",1,1,1,1.3835690021514893
FED_20160401b_3T2,1,y,4,1,34,312.01247692108154,316.52973198890686,Easy,"[11, 10, 6, 3]","[11, 6, 10, 8]",1,1,1,0.7167739868164062
FED_20160401b_3T2,1,y,4,1,35,320.01349091529846,324.5307469367981,Easy,"[1, 4, 3, 11]","[3, 4, 1, 10]",1,1,1,1.1834580898284912
FED_20160401b_3T2,1,y,4,1,36,328.01450991630554,332.5317680835724,Easy,"[9, 10, 12, 8]","[12, 10, 9, 3]",1,1,1,1.1667919158935547
FED_20160401b_3T2,1,y,4,1,37,336.01553106307983,340.53279089927673,Hard,"[12, 3, 1, 5, 4, 7, 8, 11]","[1, 11, 5, 4, 3, 12, 2, 6]",1,1,1,0.7834510803222656
FED_20160401b_3T2,1,y,4,1,38,344.0165739059448,348.5171639919281,Hard,"[10, 8, 5, 6, 9, 2, 7, 4]","[8, 2, 9, 6, 5, 10, 3, 7]",2,1,0,1.200127124786377
FED_20160401b_3T2,1,y,4,1,39,352.00089597702026,356.51807498931885,Hard,"[3, 2, 1, 5, 8, 12, 7, 9]","[6, 8, 2, 3, 12, 5, 1, 4]",2,2,1,1.4668850898742676
FED_20160401b_3T2,1,y,4,1,40,360.001914024353,364.5191650390625,Hard,"[5, 8, 4, 9, 10, 2, 12, 7]","[3, 4, 5, 8, 9, 2, 10, 6]",2,2,1,0.9500820636749268
FED_20160401b_3T2,1,y,4,1,41,368.0029640197754,372.5367760658264,Hard,"[7, 9, 2, 6, 1, 8, 10, 5]","[1, 5, 8, 6, 10, 9, 4, 3]",1,2,0,2.2003109455108643
FED_20160401b_3T2,1,y,4,1,42,376.0039150714874,380.5211429595947,Hard,"[9, 11, 5, 8, 12, 7, 10, 1]","[10, 7, 12, 8, 5, 9, 11, 6]",2,1,0,1.7335460186004639
FED_20160401b_3T2,1,y,4,1,43,384.0049719810486,388.52215909957886,Hard,"[6, 7, 11, 5, 3, 12, 10, 9]","[3, 12, 7, 5, 6, 8, 11, 4]",2,2,1,2.0502710342407227
FED_20160401b_3T2,1,y,4,1,44,392.0059139728546,396.5231680870056,Hard,"[2, 3, 8, 6, 12, 10, 7, 4]","[2, 6, 3, 10, 12, 11, 8, 7]",2,2,1,1.6335389614105225
FED_20160401b_3T2,1,y,4,1,45,400.00693011283875,404.524188041687,Easy,"[8, 1, 3, 6]","[3, 1, 5, 8]",2,2,1,1.216825008392334
FED_20160401b_3T2,1,y,4,1,46,408.0079550743103,412.5252149105072,Easy,"[5, 12, 4, 7]","[4, 12, 5, 2]",1,2,0,1.6833710670471191
FED_20160401b_3T2,1,y,4,1,47,416.0089809894562,420.5262379646301,Easy,"[1, 11, 8, 4]","[11, 8, 1, 3]",2,2,1,1.366819143295288
FED_20160401b_3T2,1,y,4,1,48,424.00999307632446,428.52725100517273,Easy,"[11, 2, 9, 3]","[2, 3, 11, 4]",1,1,1,1.1501209735870361
