SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160707b_3T1,1,y,4,1,1,16.00905203819275,20.526323080062866,Easy,"[5, 6, 4, 8]","[3, 4, 6, 5]",2,2,1,1.3501629829406738
FED_20160707b_3T1,1,y,4,1,2,24.010069131851196,28.52730417251587,Easy,"[2, 11, 12, 10]","[2, 11, 1, 12]",2,2,1,1.0835130214691162
FED_20160707b_3T1,1,y,4,1,3,32.011059045791626,36.5283420085907,Easy,"[7, 2, 8, 6]","[6, 7, 2, 10]",1,1,1,0.8168041706085205
FED_20160707b_3T1,1,y,4,1,4,40.012062072753906,44.52938199043274,Easy,"[4, 6, 10, 7]","[10, 4, 6, 8]",1,1,1,0.9834351539611816
FED_20160707b_3T1,1,y,4,1,5,48.013153076171875,52.53036308288574,Hard,"[8, 7, 6, 3, 12, 1, 10, 2]","[8, 3, 1, 12, 6, 7, 4, 5]",1,2,0,1.6168711185455322
FED_20160707b_3T1,1,y,4,1,6,56.0141282081604,60.53140616416931,Hard,"[12, 1, 11, 10, 7, 2, 9, 8]","[6, 7, 12, 1, 10, 2, 3, 11]",2,2,1,1.433500051498413
FED_20160707b_3T1,1,y,4,1,7,64.01517605781555,68.53238320350647,Hard,"[11, 8, 12, 5, 10, 7, 6, 4]","[9, 5, 12, 10, 7, 11, 1, 8]",2,2,1,0.8001298904418945
FED_20160707b_3T1,1,y,4,1,8,72.01622104644775,76.53342318534851,Hard,"[3, 7, 9, 12, 5, 2, 6, 10]","[6, 2, 12, 7, 3, 9, 8, 5]",2,2,1,1.5335299968719482
FED_20160707b_3T1,1,y,4,1,9,80.00055503845215,84.51780104637146,Hard,"[8, 7, 5, 6, 3, 1, 4, 2]","[6, 2, 5, 4, 1, 8, 10, 9]",1,1,1,0.6500389575958252
FED_20160707b_3T1,1,y,4,1,10,88.0015652179718,92.51877808570862,Hard,"[10, 11, 4, 8, 9, 6, 5, 3]","[12, 5, 11, 8, 10, 4, 9, 6]",2,2,1,1.200192928314209
FED_20160707b_3T1,1,y,4,1,11,96.00254917144775,100.51981616020203,Hard,"[5, 11, 10, 9, 2, 1, 7, 3]","[11, 7, 3, 1, 5, 2, 10, 12]",1,1,1,0.8000929355621338
FED_20160707b_3T1,1,y,4,1,12,104.0035891532898,108.52086114883423,Hard,"[7, 6, 4, 10, 9, 11, 5, 1]","[4, 11, 5, 7, 10, 3, 6, 9]",2,2,1,1.6668720245361328
FED_20160707b_3T1,1,y,4,1,13,112.004643201828,116.52183699607849,Easy,"[1, 11, 10, 6]","[2, 1, 11, 10]",2,2,1,0.8667781352996826
FED_20160707b_3T1,1,y,4,1,14,120.00560808181763,124.52288222312927,Easy,"[10, 2, 12, 3]","[10, 12, 11, 2]",2,2,1,1.450164794921875
FED_20160707b_3T1,1,y,4,1,15,128.00665020942688,132.52385807037354,Easy,"[6, 7, 1, 8]","[1, 8, 7, 5]",1,1,1,0.7667920589447021
FED_20160707b_3T1,1,y,4,1,16,136.0076231956482,140.5249001979828,Easy,"[1, 6, 3, 5]","[6, 4, 1, 3]",2,2,1,0.6334319114685059
FED_20160707b_3T1,1,y,4,1,17,160.01061511039734,164.52795815467834,Hard,"[1, 10, 3, 11, 2, 8, 12, 6]","[10, 2, 3, 4, 1, 7, 11, 8]",2,2,1,0.9167509078979492
FED_20160707b_3T1,1,y,4,1,18,168.0117301940918,172.5289351940155,Hard,"[5, 3, 11, 12, 6, 10, 2, 7]","[5, 12, 6, 9, 2, 3, 10, 11]",2,2,1,2.000264883041382
FED_20160707b_3T1,1,y,4,1,19,176.01270413398743,180.52998113632202,Hard,"[5, 7, 11, 3, 9, 8, 4, 10]","[4, 8, 11, 7, 9, 5, 10, 2]",1,1,1,2.233628988265991
FED_20160707b_3T1,1,y,4,1,20,184.01375222206116,188.5310230255127,Hard,"[9, 10, 2, 7, 8, 11, 12, 6]","[10, 9, 6, 12, 2, 11, 5, 4]",1,1,1,1.9335851669311523
FED_20160707b_3T1,1,y,4,1,21,192.01479411125183,196.53200006484985,Easy,"[6, 10, 3, 2]","[5, 3, 6, 10]",2,2,1,1.40022611618042
FED_20160707b_3T1,1,y,4,1,22,200.0156261920929,204.5330011844635,Easy,"[10, 4, 7, 2]","[7, 2, 10, 8]",1,1,1,1.250190019607544
FED_20160707b_3T1,1,y,4,1,23,208.00014209747314,212.55068922042847,Easy,"[11, 3, 10, 1]","[3, 10, 12, 11]",2,2,1,0.7667357921600342
FED_20160707b_3T1,1,y,4,1,24,216.0011842250824,220.51839303970337,Easy,"[10, 6, 11, 4]","[11, 6, 4, 9]",1,1,1,0.8000540733337402
FED_20160707b_3T1,1,y,4,1,25,224.00216102600098,228.51943707466125,Easy,"[12, 3, 7, 5]","[7, 3, 12, 1]",2,1,0,1.700212001800537
FED_20160707b_3T1,1,y,4,1,26,232.0032021999359,236.52041006088257,Easy,"[5, 8, 4, 11]","[8, 5, 4, 1]",2,2,1,0.700106143951416
FED_20160707b_3T1,1,y,4,1,27,240.00418710708618,244.52145218849182,Easy,"[9, 3, 2, 1]","[2, 3, 1, 7]",1,1,1,1.2001309394836426
FED_20160707b_3T1,1,y,4,1,28,248.00523614883423,252.52253103256226,Easy,"[3, 5, 11, 2]","[5, 2, 11, 6]",1,1,1,0.8500351905822754
FED_20160707b_3T1,1,y,4,1,29,256.00626611709595,260.5234680175781,Hard,"[8, 3, 6, 7, 5, 12, 2, 11]","[2, 5, 8, 6, 3, 7, 11, 10]",1,1,1,1.8335740566253662
FED_20160707b_3T1,1,y,4,1,30,264.0072422027588,268.524512052536,Hard,"[12, 8, 10, 3, 11, 4, 9, 6]","[12, 8, 10, 1, 11, 3, 2, 4]",2,1,0,2.1336259841918945
FED_20160707b_3T1,1,y,4,1,31,272.00828409194946,276.52548909187317,Hard,"[2, 1, 4, 6, 12, 5, 8, 3]","[1, 6, 12, 4, 5, 11, 8, 2]",2,2,1,2.066939115524292
FED_20160707b_3T1,1,y,4,1,32,280.00926399230957,284.5265300273895,Hard,"[3, 9, 11, 10, 2, 8, 5, 1]","[5, 9, 8, 12, 2, 3, 10, 11]",2,2,1,1.4668190479278564
FED_20160707b_3T1,1,y,4,1,33,304.01232504844666,308.52960205078125,Easy,"[12, 7, 11, 2]","[12, 11, 2, 10]",1,1,1,1.0334300994873047
FED_20160707b_3T1,1,y,4,1,34,312.0133640766144,316.53057503700256,Easy,"[12, 6, 7, 5]","[12, 5, 6, 11]",1,1,1,0.6501071453094482
FED_20160707b_3T1,1,y,4,1,35,320.01434421539307,324.5316140651703,Easy,"[8, 12, 7, 2]","[3, 7, 12, 8]",2,2,1,0.816741943359375
FED_20160707b_3T1,1,y,4,1,36,328.0153880119324,332.5326671600342,Easy,"[7, 6, 8, 4]","[7, 4, 6, 10]",1,1,1,1.0000898838043213
