SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160622a_3T1,2,y,4,2,1,16.00798988342285,20.525099992752075,Hard,"[9, 2, 7, 4, 1, 10, 8, 6]","[10, 7, 9, 1, 8, 3, 2, 4]",2,2,1,1.1667919158935547
FED_20160622a_3T1,2,y,4,2,2,24.025469064712524,28.52583599090576,Hard,"[2, 10, 11, 7, 12, 6, 5, 1]","[2, 6, 11, 7, 8, 10, 12, 3]",2,2,1,0.8834528923034668
FED_20160622a_3T1,2,y,4,2,3,32.00956988334656,36.52658200263977,Hard,"[8, 6, 11, 7, 1, 4, 10, 2]","[10, 6, 1, 2, 7, 8, 3, 9]",1,1,1,1.2167959213256836
FED_20160622a_3T1,2,y,4,2,4,40.010308027267456,44.52738690376282,Hard,"[3, 10, 12, 9, 6, 8, 2, 11]","[12, 8, 2, 6, 9, 3, 10, 5]",2,2,1,0.6500470638275146
FED_20160622a_3T1,2,y,4,2,5,48.011040925979614,52.52812600135803,Easy,"[12, 7, 10, 5]","[10, 5, 12, 8]",1,1,1,1.0000948905944824
FED_20160622a_3T1,2,y,4,2,6,56.01174998283386,60.52887010574341,Easy,"[11, 4, 9, 12]","[4, 11, 7, 9]",2,2,1,0.8000597953796387
FED_20160622a_3T1,2,y,4,2,7,64.01248788833618,68.529620885849,Easy,"[9, 3, 7, 8]","[9, 3, 7, 5]",1,1,1,0.8000481128692627
FED_20160622a_3T1,2,y,4,2,8,72.01323294639587,76.53035497665405,Easy,"[9, 3, 5, 1]","[9, 3, 1, 7]",1,1,1,0.8500649929046631
FED_20160622a_3T1,2,y,4,2,9,80.01397609710693,84.53108787536621,Easy,"[1, 5, 4, 11]","[4, 1, 5, 7]",1,1,1,1.2167940139770508
FED_20160622a_3T1,2,y,4,2,10,88.01467204093933,92.56517791748047,Easy,"[4, 5, 10, 12]","[5, 4, 10, 8]",2,2,1,1.583508014678955
FED_20160622a_3T1,2,y,4,2,11,96.01551795005798,100.53256392478943,Easy,"[3, 7, 12, 9]","[1, 12, 7, 3]",2,2,1,0.9168200492858887
FED_20160622a_3T1,2,y,4,2,12,104.01625800132751,108.51670908927917,Easy,"[6, 1, 2, 5]","[6, 1, 2, 8]",1,1,1,0.6333630084991455
FED_20160622a_3T1,2,y,4,2,13,112.00032496452332,116.51744508743286,Hard,"[3, 11, 7, 2, 4, 6, 5, 12]","[6, 3, 4, 2, 8, 10, 11, 7]",2,2,1,0.6500289440155029
FED_20160622a_3T1,2,y,4,2,14,120.00106906890869,124.51817989349365,Hard,"[6, 2, 7, 5, 11, 10, 3, 1]","[1, 10, 6, 7, 5, 11, 4, 12]",1,1,1,0.5500330924987793
FED_20160622a_3T1,2,y,4,2,15,128.00179505348206,132.5189299583435,Hard,"[12, 6, 1, 8, 4, 11, 3, 2]","[11, 10, 6, 1, 4, 12, 5, 8]",2,2,1,1.3334720134735107
FED_20160622a_3T1,2,y,4,2,16,136.00254797935486,140.51967096328735,Hard,"[7, 10, 8, 6, 12, 11, 9, 5]","[8, 9, 11, 6, 10, 12, 2, 7]",2,2,1,0.6000509262084961
FED_20160622a_3T1,2,y,4,2,17,160.00483298301697,164.5218849182129,Easy,"[5, 8, 12, 6]","[8, 2, 12, 5]",2,2,1,1.183380126953125
FED_20160622a_3T1,2,y,4,2,18,168.00556898117065,172.52270603179932,Easy,"[11, 9, 7, 6]","[7, 9, 11, 10]",2,2,1,1.0500850677490234
FED_20160622a_3T1,2,y,4,2,19,176.00631499290466,180.52344298362732,Easy,"[12, 7, 8, 9]","[9, 8, 7, 11]",1,1,1,1.6667859554290771
FED_20160622a_3T1,2,y,4,2,20,184.00712609291077,188.524178981781,Easy,"[11, 7, 5, 2]","[11, 1, 5, 7]",2,2,1,0.8500571250915527
FED_20160622a_3T1,2,y,4,2,21,192.0078649520874,196.52491188049316,Hard,"[8, 6, 11, 9, 5, 10, 4, 12]","[6, 10, 12, 8, 5, 4, 2, 3]",1,1,1,1.083475112915039
FED_20160622a_3T1,2,y,4,2,22,200.0086019039154,204.5256519317627,Hard,"[6, 1, 10, 7, 2, 9, 5, 11]","[6, 7, 5, 10, 11, 9, 1, 8]",1,1,1,0.7667889595031738
FED_20160622a_3T1,2,y,4,2,23,208.00919008255005,212.52639508247375,Hard,"[3, 4, 9, 10, 7, 8, 12, 11]","[8, 3, 11, 10, 4, 7, 12, 6]",1,1,1,0.7334380149841309
FED_20160622a_3T1,2,y,4,2,24,216.0100769996643,220.52720403671265,Hard,"[5, 9, 12, 2, 6, 7, 8, 11]","[7, 2, 8, 11, 9, 5, 10, 1]",1,1,1,1.950171947479248
FED_20160622a_3T1,2,y,4,2,25,224.01082396507263,228.52787899971008,Hard,"[12, 2, 11, 5, 6, 3, 9, 8]","[7, 12, 2, 3, 6, 5, 11, 9]",2,2,1,1.6501851081848145
FED_20160622a_3T1,2,y,4,2,26,232.01162600517273,236.52868700027466,Hard,"[3, 11, 12, 8, 7, 4, 2, 9]","[8, 7, 3, 6, 12, 11, 5, 4]",2,2,1,0.8167200088500977
FED_20160622a_3T1,2,y,4,2,27,240.01236510276794,244.52941799163818,Hard,"[2, 1, 6, 5, 11, 10, 9, 8]","[1, 6, 5, 2, 3, 11, 10, 7]",2,2,1,0.9667549133300781
FED_20160622a_3T1,2,y,4,2,28,248.0131061077118,252.5301570892334,Hard,"[3, 5, 6, 9, 10, 2, 4, 8]","[3, 5, 10, 9, 11, 6, 2, 7]",2,2,1,0.7001159191131592
FED_20160622a_3T1,2,y,4,2,29,256.0138449668884,260.5309638977051,Easy,"[12, 4, 2, 11]","[10, 12, 2, 4]",2,2,1,0.8834099769592285
FED_20160622a_3T1,2,y,4,2,30,264.01458406448364,268.5317099094391,Easy,"[7, 6, 12, 5]","[6, 3, 7, 12]",2,2,1,1.13344407081604
FED_20160622a_3T1,2,y,4,2,31,272.01539492607117,276.5324549674988,Easy,"[4, 10, 11, 6]","[4, 6, 11, 9]",1,1,1,1.1167669296264648
FED_20160622a_3T1,2,y,4,2,32,280.01613688468933,284.53318190574646,Easy,"[1, 2, 8, 10]","[2, 8, 10, 9]",1,1,1,1.3168060779571533
FED_20160622a_3T1,2,y,4,2,33,304.0016870498657,308.51881289482117,Hard,"[4, 2, 11, 10, 3, 8, 6, 12]","[11, 6, 2, 3, 10, 4, 8, 1]",1,1,1,1.0834300518035889
FED_20160622a_3T1,2,y,4,2,34,312.0024199485779,316.5195469856262,Hard,"[3, 11, 5, 7, 2, 8, 12, 9]","[7, 8, 11, 2, 12, 5, 9, 4]",1,2,0,2.7669029235839844
FED_20160622a_3T1,2,y,4,2,35,320.00317192077637,324.5202798843384,Hard,"[7, 10, 4, 11, 6, 5, 9, 8]","[10, 5, 4, 7, 9, 6, 11, 3]",2,1,0,2.0168590545654297
FED_20160622a_3T1,2,y,4,2,36,328.0039789676666,332.5210220813751,Hard,"[1, 11, 5, 4, 3, 7, 10, 9]","[5, 6, 1, 10, 7, 3, 4, 11]",2,2,1,0.633430004119873
FED_20160622a_3T1,2,y,4,2,37,336.00471210479736,340.52175998687744,Easy,"[1, 9, 7, 6]","[7, 1, 9, 12]",2,2,1,0.9168179035186768
FED_20160622a_3T1,2,y,4,2,38,344.0054519176483,348.5225749015808,Easy,"[12, 9, 1, 11]","[12, 3, 1, 9]",2,2,1,1.3167331218719482
FED_20160622a_3T1,2,y,4,2,39,352.00619292259216,356.5233190059662,Easy,"[6, 12, 11, 9]","[4, 12, 6, 11]",2,2,1,0.8667380809783936
FED_20160622a_3T1,2,y,4,2,40,360.00700092315674,364.52406001091003,Easy,"[3, 4, 2, 8]","[2, 3, 4, 1]",2,2,1,0.7667069435119629
FED_20160622a_3T1,2,y,4,2,41,368.0077440738678,372.52479004859924,Easy,"[8, 12, 1, 11]","[12, 1, 8, 3]",2,2,1,1.0167620182037354
FED_20160622a_3T1,2,y,4,2,42,376.0084869861603,380.52552604675293,Easy,"[8, 5, 9, 7]","[7, 8, 5, 4]",1,1,1,0.7167840003967285
FED_20160622a_3T1,2,y,4,2,43,384.00921607017517,388.52626609802246,Easy,"[12, 10, 6, 2]","[10, 1, 12, 6]",2,2,1,1.016746997833252
FED_20160622a_3T1,2,y,4,2,44,392.00995898246765,396.560427904129,Easy,"[3, 2, 9, 5]","[9, 3, 4, 2]",2,2,1,0.8000459671020508
FED_20160622a_3T1,2,y,4,2,45,400.01069688796997,404.52780294418335,Hard,"[9, 6, 7, 5, 12, 8, 11, 10]","[8, 12, 6, 9, 5, 11, 3, 4]",1,1,1,0.6333720684051514
FED_20160622a_3T1,2,y,4,2,46,408.0114390850067,412.5285460948944,Hard,"[2, 12, 6, 9, 3, 5, 11, 7]","[5, 3, 12, 9, 6, 11, 7, 4]",1,1,1,0.9501099586486816
FED_20160622a_3T1,2,y,4,2,47,416.0122489929199,420.5292980670929,Hard,"[11, 2, 1, 4, 5, 6, 7, 3]","[6, 7, 11, 4, 1, 5, 2, 9]",1,1,1,1.5834169387817383
FED_20160622a_3T1,2,y,4,2,48,424.0129859447479,428.5300340652466,Hard,"[8, 10, 4, 11, 1, 2, 9, 12]","[8, 2, 1, 10, 3, 4, 7, 11]",2,2,1,0.983428955078125
