SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160520a_3T1,2,y,4,2,1,16.00846791267395,20.525646924972534,Hard,"[11, 1, 3, 2, 4, 10, 8, 5]","[1, 11, 3, 8, 5, 2, 7, 12]",1,1,1,0.6834471225738525
FED_20160520a_3T1,2,y,4,2,2,24.009331941604614,28.52667999267578,Hard,"[10, 6, 7, 8, 11, 12, 9, 4]","[2, 10, 8, 6, 11, 7, 3, 12]",2,2,1,0.70005202293396
FED_20160520a_3T1,2,y,4,2,3,32.01040291786194,36.52767205238342,Hard,"[3, 12, 6, 5, 7, 2, 1, 8]","[7, 5, 6, 3, 8, 1, 2, 4]",1,1,1,0.8833799362182617
FED_20160520a_3T1,2,y,4,2,4,40.01143288612366,44.52868890762329,Hard,"[12, 3, 2, 7, 1, 8, 9, 4]","[10, 3, 1, 12, 8, 7, 2, 11]",2,2,1,1.400156021118164
FED_20160520a_3T1,2,y,4,2,5,48.01245307922363,52.52965688705444,Easy,"[8, 10, 3, 4]","[4, 8, 10, 1]",1,1,1,0.7167820930480957
FED_20160520a_3T1,2,y,4,2,6,56.01343297958374,60.530718088150024,Easy,"[10, 11, 9, 7]","[9, 11, 7, 2]",1,1,1,0.6500818729400635
FED_20160520a_3T1,2,y,4,2,7,64.01444292068481,68.53171491622925,Easy,"[2, 6, 12, 8]","[6, 2, 12, 1]",2,2,1,0.7002301216125488
FED_20160520a_3T1,2,y,4,2,8,72.0154640674591,76.54939699172974,Easy,"[12, 6, 3, 10]","[3, 10, 12, 5]",1,1,1,0.816641092300415
FED_20160520a_3T1,2,y,4,2,9,80.01648187637329,84.51700496673584,Easy,"[9, 8, 1, 11]","[8, 9, 3, 1]",2,2,1,1.2668890953063965
FED_20160520a_3T1,2,y,4,2,10,88.00084090232849,92.5180459022522,Easy,"[8, 9, 11, 6]","[6, 11, 8, 5]",1,1,1,0.8334650993347168
FED_20160520a_3T1,2,y,4,2,11,96.00174689292908,100.51907110214233,Easy,"[2, 5, 8, 6]","[5, 2, 6, 10]",1,1,1,1.2834689617156982
FED_20160520a_3T1,2,y,4,2,12,104.0028190612793,108.52009391784668,Easy,"[3, 8, 10, 5]","[10, 3, 8, 2]",1,1,1,0.8500771522521973
