SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160520d_3T1,2,y,4,2,1,16.00870704650879,20.52598285675049,Hard,"[10, 4, 9, 3, 8, 12, 5, 11]","[10, 5, 11, 8, 4, 9, 6, 1]",1,1,1,1.4335110187530518
FED_20160520d_3T1,2,y,4,2,2,24.00976586341858,28.527010917663574,Hard,"[9, 11, 3, 8, 7, 5, 10, 4]","[3, 7, 8, 4, 5, 11, 10, 6]",1,1,1,0.7167870998382568
FED_20160520d_3T1,2,y,4,2,3,32.01085686683655,36.528074979782104,Hard,"[4, 12, 8, 2, 7, 11, 3, 6]","[4, 6, 7, 3, 8, 11, 12, 10]",1,1,1,0.8667750358581543
FED_20160520d_3T1,2,y,4,2,4,40.01185989379883,44.52911305427551,Hard,"[6, 4, 10, 5, 9, 2, 3, 11]","[6, 2, 10, 4, 8, 1, 5, 9]",2,2,1,1.3001739978790283
FED_20160520d_3T1,2,y,4,2,5,48.01291584968567,52.530086040496826,Easy,"[2, 8, 11, 10]","[10, 8, 2, 9]",1,1,1,1.3335449695587158
FED_20160520d_3T1,2,y,4,2,6,56.01395583152771,60.53117394447327,Easy,"[4, 8, 11, 7]","[11, 4, 7, 9]",1,1,1,0.6500749588012695
FED_20160520d_3T1,2,y,4,2,7,64.0149438381195,68.53222393989563,Easy,"[3, 10, 1, 9]","[10, 3, 1, 12]",1,1,1,0.7167110443115234
FED_20160520d_3T1,2,y,4,2,8,72.01601982116699,76.53329586982727,Easy,"[11, 4, 7, 12]","[4, 12, 11, 6]",1,1,1,0.9001569747924805
FED_20160520d_3T1,2,y,4,2,9,80.00040602684021,84.55097699165344,Easy,"[1, 3, 2, 12]","[2, 3, 1, 10]",1,1,1,0.9001519680023193
FED_20160520d_3T1,2,y,4,2,10,88.00146985054016,92.51868796348572,Easy,"[2, 3, 9, 10]","[8, 2, 9, 3]",2,2,1,1.666877031326294
FED_20160520d_3T1,2,y,4,2,11,96.00246405601501,100.5197479724884,Easy,"[7, 4, 6, 8]","[6, 7, 4, 12]",2,2,1,0.8001260757446289
FED_20160520d_3T1,2,y,4,2,12,104.0035388469696,108.52081394195557,Easy,"[2, 10, 5, 11]","[2, 5, 10, 9]",1,1,1,1.4501750469207764
FED_20160520d_3T1,2,y,4,2,13,112.00447392463684,116.52180790901184,Hard,"[7, 12, 2, 4, 1, 8, 11, 6]","[4, 8, 1, 6, 7, 2, 10, 3]",1,1,1,0.7501609325408936
FED_20160520d_3T1,2,y,4,2,14,120.00554490089417,124.52287793159485,Hard,"[5, 10, 3, 1, 8, 7, 9, 12]","[3, 9, 4, 1, 10, 7, 5, 8]",2,1,0,0.9833579063415527
