SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160519d_3T1,1,y,4,1,1,16.006074905395508,20.523298025131226,Easy,"[3, 1, 2, 11]","[5, 3, 2, 1]",2,2,1,1.8502299785614014
FED_20160519d_3T1,1,y,4,1,2,24.00700092315674,28.524229049682617,Easy,"[4, 10, 5, 2]","[3, 10, 4, 5]",2,2,1,2.91707706451416
FED_20160519d_3T1,1,y,4,1,3,32.008013010025024,36.52529811859131,Easy,"[4, 1, 8, 5]","[8, 11, 4, 1]",2,2,1,1.1501319408416748
FED_20160519d_3T1,1,y,4,1,4,40.009000062942505,44.526273012161255,Easy,"[9, 5, 10, 7]","[7, 9, 10, 1]",1,1,1,1.6002318859100342
FED_20160519d_3T1,1,y,4,1,5,48.01007890701294,52.52727198600769,Hard,"[11, 9, 5, 8, 6, 12, 10, 7]","[12, 10, 11, 6, 9, 5, 7, 4]",1,1,1,0.6834440231323242
FED_20160519d_3T1,1,y,4,1,6,56.011029958724976,60.528286933898926,Hard,"[5, 7, 3, 11, 2, 9, 10, 8]","[7, 8, 3, 11, 2, 10, 5, 6]",1,1,1,1.3668270111083984
FED_20160519d_3T1,1,y,4,1,7,64.0120530128479,68.52930998802185,Hard,"[7, 5, 11, 10, 1, 2, 9, 4]","[1, 10, 5, 7, 6, 2, 11, 9]",2,2,1,1.933577060699463
FED_20160519d_3T1,1,y,4,1,8,72.01307010650635,76.53025507926941,Hard,"[5, 6, 11, 12, 4, 8, 10, 9]","[10, 12, 9, 6, 4, 5, 2, 1]",1,1,1,0.9168219566345215
FED_20160519d_3T1,1,y,4,1,9,80.0140368938446,84.53126907348633,Hard,"[1, 11, 8, 3, 4, 5, 12, 2]","[1, 7, 11, 3, 12, 4, 8, 5]",2,2,1,2.016932964324951
FED_20160519d_3T1,1,y,4,1,10,88.01503109931946,92.53229188919067,Hard,"[6, 2, 8, 5, 1, 7, 3, 10]","[10, 7, 2, 5, 8, 1, 4, 9]",1,1,1,1.2001211643218994
