SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20160623b_3T2,2,y,4,2,1,16.008631944656372,20.52568483352661,Hard,"[5, 12, 3, 6, 9, 2, 10, 8]","[6, 8, 9, 2, 3, 12, 5, 4]",1,1,1,1.6335129737854004
FED_20160623b_3T2,2,y,4,2,2,24.00935983657837,28.52642583847046,Hard,"[7, 12, 8, 6, 10, 11, 5, 2]","[8, 4, 7, 10, 11, 6, 3, 12]",2,2,1,1.4334831237792969
FED_20160623b_3T2,2,y,4,2,3,32.01010489463806,36.52715587615967,Hard,"[7, 5, 4, 6, 8, 3, 12, 11]","[5, 3, 11, 4, 6, 7, 10, 2]",1,1,1,0.6667780876159668
FED_20160623b_3T2,2,y,4,2,4,40.01085591316223,44.52789092063904,Hard,"[6, 4, 2, 5, 9, 8, 10, 3]","[10, 9, 6, 2, 5, 1, 8, 4]",2,2,1,0.750154972076416
FED_20160623b_3T2,2,y,4,2,5,48.011533975601196,52.52867102622986,Easy,"[7, 8, 5, 3]","[7, 5, 8, 2]",1,1,1,0.7166697978973389
FED_20160623b_3T2,2,y,4,2,6,56.01231789588928,60.52945280075073,Easy,"[5, 8, 2, 6]","[5, 6, 8, 4]",1,1,1,0.850060224533081
FED_20160623b_3T2,2,y,4,2,7,64.01306295394897,68.53018593788147,Easy,"[8, 12, 5, 1]","[8, 12, 5, 3]",2,2,1,1.5167710781097412
FED_20160623b_3T2,2,y,4,2,8,72.01381182670593,76.53093099594116,Easy,"[10, 1, 8, 6]","[8, 10, 1, 4]",2,2,1,0.9000759124755859
FED_20160623b_3T2,2,y,4,2,9,80.01453995704651,84.53166198730469,Easy,"[11, 4, 10, 5]","[11, 10, 5, 3]",1,1,1,1.7501428127288818
FED_20160623b_3T2,2,y,4,2,10,88.01535391807556,92.53240084648132,Easy,"[9, 6, 10, 5]","[6, 9, 5, 3]",1,1,1,0.5500881671905518
FED_20160623b_3T2,2,y,4,2,11,96.01608800888062,100.53315281867981,Easy,"[9, 10, 7, 11]","[9, 7, 10, 6]",1,1,1,0.6167449951171875
FED_20160623b_3T2,2,y,4,2,12,104.00016188621521,108.51727485656738,Easy,"[4, 11, 1, 3]","[3, 4, 1, 2]",1,1,1,1.1167261600494385
FED_20160623b_3T2,2,y,4,2,13,112.00090193748474,116.51802897453308,Hard,"[4, 7, 5, 8, 3, 1, 10, 9]","[4, 3, 5, 9, 8, 10, 1, 11]",1,1,1,0.7833788394927979
FED_20160623b_3T2,2,y,4,2,14,120.00164079666138,124.51875495910645,Hard,"[3, 8, 10, 11, 5, 1, 12, 4]","[8, 4, 12, 10, 3, 5, 11, 2]",1,1,1,1.1334528923034668
