SubjID,RunNumber,Feedback,Version,Counterbalance,TrialNumber,TrialOnset,ChoiceOnset,Condition,LeftGrid,RightGrid,CorrectAnswer,Response,Accuracy,RT
FED_20150715b_3T2,1,y,4,1,1,16.00115394592285,20.523966073989868,Easy,"[9, 10, 6, 12]","[10, 9, 4, 6]",2,2,1,1.3575048446655273
FED_20150715b_3T2,1,y,4,1,2,24.00711703300476,28.515692949295044,Easy,"[1, 6, 12, 7]","[1, 2, 12, 6]",2,2,1,1.9578101634979248
FED_20150715b_3T2,1,y,4,1,3,32.0129599571228,36.518963098526,Easy,"[2, 12, 8, 1]","[9, 8, 12, 2]",2,2,1,1.642347812652588
FED_20150715b_3T2,1,y,4,1,4,40.00197792053223,44.524718046188354,Easy,"[11, 1, 8, 6]","[6, 1, 11, 3]",1,1,1,1.5086228847503662
FED_20150715b_3T2,1,y,4,1,5,48.00791311264038,52.53061008453369,Hard,"[4, 10, 6, 7, 11, 3, 12, 9]","[6, 12, 4, 3, 10, 8, 7, 11]",2,2,1,2.982261896133423
FED_20150715b_3T2,1,y,4,1,6,56.01373600959778,60.50572896003723,Hard,"[6, 12, 3, 7, 8, 4, 1, 5]","[4, 3, 8, 6, 12, 1, 10, 2]",1,1,1,2.326162099838257
FED_20150715b_3T2,1,y,4,1,7,64.0028281211853,68.54234194755554,Hard,"[7, 12, 11, 2, 6, 9, 8, 5]","[9, 5, 8, 6, 12, 11, 2, 3]",1,1,1,2.3958401679992676
FED_20150715b_3T2,1,y,4,1,8,72.00866794586182,76.53149509429932,Hard,"[5, 10, 2, 9, 11, 6, 3, 7]","[7, 10, 9, 11, 5, 2, 12, 1]",1,1,1,2.848038911819458
FED_20150715b_3T2,1,y,4,1,9,80.01449990272522,84.52065396308899,Hard,"[7, 1, 5, 9, 3, 4, 6, 11]","[5, 3, 7, 4, 9, 1, 2, 6]",2,2,1,2.5300509929656982
FED_20150715b_3T2,1,y,4,1,10,88.00420904159546,92.52645993232727,Hard,"[11, 12, 10, 3, 6, 4, 1, 9]","[6, 3, 7, 4, 10, 12, 8, 11]",2,2,1,2.413067102432251
FED_20150715b_3T2,1,y,4,1,11,96.00963497161865,100.53230094909668,Hard,"[4, 6, 1, 7, 5, 11, 8, 2]","[4, 1, 5, 6, 11, 2, 3, 10]",1,2,0,2.5674991607666016
FED_20150715b_3T2,1,y,4,1,12,104.01550507545471,108.52149796485901,Hard,"[2, 1, 5, 3, 9, 4, 6, 10]","[4, 10, 3, 6, 1, 5, 8, 12]",1,1,1,1.0559611320495605
FED_20150715b_3T2,1,y,4,1,13,112.00460696220398,116.51335501670837,Easy,"[10, 7, 4, 3]","[4, 7, 1, 10]",2,2,1,1.2206809520721436
FED_20150715b_3T2,1,y,4,1,14,120.01040601730347,124.53315496444702,Easy,"[5, 9, 11, 4]","[9, 4, 5, 1]",1,1,1,1.960547924041748
FED_20150715b_3T2,1,y,4,1,15,128.01617693901062,132.52222394943237,Easy,"[6, 12, 4, 5]","[5, 12, 4, 2]",1,1,1,1.3239099979400635
FED_20150715b_3T2,1,y,4,1,16,136.00526094436646,140.528137922287,Easy,"[11, 9, 8, 2]","[8, 3, 9, 11]",2,2,1,1.3573169708251953
FED_20150715b_3T2,1,y,4,1,17,160.00608801841736,164.52896189689636,Hard,"[11, 9, 3, 12, 2, 7, 6, 10]","[11, 10, 3, 12, 9, 6, 8, 5]",1,1,1,1.8265531063079834
FED_20150715b_3T2,1,y,4,1,18,168.0120530128479,172.51813507080078,Hard,"[6, 11, 7, 4, 3, 12, 5, 10]","[3, 6, 11, 12, 9, 5, 4, 7]",2,2,1,2.4124958515167236
FED_20150715b_3T2,1,y,4,1,19,176.0013210773468,180.5097780227661,Hard,"[12, 3, 8, 9, 4, 10, 6, 7]","[12, 2, 10, 3, 8, 4, 9, 6]",2,1,0,1.7403309345245361
FED_20150715b_3T2,1,y,4,1,20,184.00701689720154,188.52983403205872,Hard,"[10, 12, 2, 7, 1, 8, 5, 9]","[12, 1, 6, 7, 8, 3, 10, 2]",2,2,1,2.161341905593872
FED_20150715b_3T2,1,y,4,1,21,192.01279592514038,196.51894307136536,Easy,"[3, 2, 6, 5]","[3, 1, 6, 2]",2,2,1,1.1106350421905518
FED_20150715b_3T2,1,y,4,1,22,200.00204300880432,204.51061296463013,Easy,"[7, 10, 2, 6]","[2, 10, 6, 3]",1,1,1,1.1372580528259277
FED_20150715b_3T2,1,y,4,1,23,208.02456903457642,212.54740810394287,Easy,"[11, 6, 5, 9]","[5, 11, 9, 7]",1,1,1,1.2739968299865723
FED_20150715b_3T2,1,y,4,1,24,216.013680934906,220.51981806755066,Easy,"[12, 3, 5, 10]","[5, 12, 1, 3]",2,2,1,1.2400648593902588
FED_20150715b_3T2,1,y,4,1,25,224.0028429031372,228.52568292617798,Easy,"[1, 7, 8, 6]","[8, 7, 1, 4]",1,1,1,1.3239879608154297
FED_20150715b_3T2,1,y,4,1,26,232.00895190238953,236.53149604797363,Easy,"[8, 11, 1, 3]","[8, 1, 11, 5]",2,2,1,2.6974730491638184
